FLIGHT NUMBER,DESTINATION,DEPARTURE TIME,GATE NUMBER
HX068,Silver Creek,4:56,N8
IC803,Port O`Brien,23:15,G5
CM703,Carmine,1:29,I1
TU613,Rolla,5:14,G6
HX779,Grantsdale,6:50,H0
GA988,Alvin,19:23,H3
PR796,North Scituate,1:55,L6
ZE359,Wartburg,18:55,G5
MD172,Pineview,3:30,O8
XX164,Stonega,21:49,K8
OT179,Strong,6:12,Q1
ZI698,Gentry,13:21,I6
EX212,Yoder,1:45,C6
SS215,Gambrills,7:51,C5
WH606,Marlin,3:27,A0
OK767,Toston,23:11,E2
PJ220,Souderton,19:15,X1
EY599,Corwith,0:10,E8
IS204,Ullin,6:37,K4
XT494,Tolono,19:21,Y6
UI467,Fabens,0:35,Z3
YG673,Talisheek,1:33,Q4
DU727,Wallace,5:28,A0
BR557,Edom,2:27,G6
IS003,Gibsonia,2:51,M5
PJ615,Gila,5:18,R3
YG112,Brentwood Lake,21:54,N8
DQ476,Whispering Pines,7:37,Y5
BF223,Bally,6:40,V5
SI045,Phoenicia,2:51,K9
OY852,Schaller,1:40,T9
TY945,Norborne,9:49,G0
YH609,Stone Harbor,7:26,D5
XS301,Sumas,16:2,G0
AL737,Natrona,7:20,L2
EP194,Willhoit,1:36,C3
BO667,Dauphin,19:2,Z0
WG176,Lautz,22:3,H5
EV848,Marfa,17:55,H0
ZV306,Kuna,23:58,Y2
IX696,Cassandra,22:15,C8
IM483,Ketchum,8:19,W5
HV109,Dimmitt,0:18,G6
JL826,Crystal Beach,0:33,N6
QS511,Bruin,5:40,E7
GC686,Silver,4:33,F7
VH253,Gray Mountain,5:30,F8
FH194,Dimmitt,2:19,H3
OD347,Trent Woods,3:16,Q3
DJ221,Savage,16:35,I8
TZ023,Guernsey,15:40,V0
AD050,Saint Petersburg,13:35,X4
GN434,Ruskin,3:19,K6
SP269,Laytonville,19:26,N7
YP755,East Bernard,23:6,B3
VV414,Premont,6:5,R0
OG168,Hoffman,5:46,V3
CE853,Minier,10:52,P3
VA778,Kronborg,2:58,U4
RQ571,Mackville,6:33,H3
LP310,Wauneta,18:13,K6
NC484,Bogue Chitto,12:11,F0
YK243,Fork,8:25,R1
EU190,Highpoint,7:12,W6
BB078,Lock Springs,4:15,I1
PL567,Twin Lakes,13:33,J6
CJ462,Pumpville,1:23,J7
ND677,Halley,18:9,D5
QZ448,Thorn,4:1,W8
XP202,West Cape May,5:38,X8
IM751,Sparlingville,8:47,R2
IL200,Skellytown,2:31,N9
AD084,Dell Rapids,8:42,G9
VQ925,Ponca City,11:11,Q6
LS754,Teays Valley,12:17,L0
RF155,Stidham,5:21,U1
BK507,Acworth,3:32,A3
YP102,Brandywine Manor,21:56,U2
JG283,Evart,5:47,Y8
KR288,Berthoud,5:58,C4
DO748,Santo,0:12,R1
XT334,Old Faithful,17:35,N4
SP283,Jacinto City,1:21,J0
AE726,Elk Hill,2:29,W4
OK135,Tabor City,6:50,O3
PI251,Riddleville,9:51,S3
XR787,Niobe,3:15,H1
YG491,Lucerne Mines,7:57,S9
VV933,San Anselmo,10:41,S2
DE905,Dacoma,9:59,X2
SP311,Laguna Niguel,15:28,A8
KM103,Tieton,23:30,I7
PJ499,Turners Falls,22:32,B0
OC384,Micro,7:40,H8
IF004,Coolville,17:38,R9
QI503,Arcade,15:11,C9
EG701,Stanley,6:41,N3
TV239,Alvo,2:28,Q6
JG086,Mifflin,19:12,S7
QN171,Skidaway Island,6:19,E5
LP961,Ellenville,3:51,T0
JE830,Rankin,4:0,I3
YP136,Dove Creek,9:27,P1
LR075,Trimmer,7:14,Y4
XX638,Bridgeview,8:5,L1
LY667,South Bradenton,8:11,P9
TR956,Hybart,2:10,R0
AB450,Mabelvale,7:0,I7
JY556,Fuig,9:59,R1
AM718,Di Giorgio,10:5,X6
VX052,Blawnox,22:18,P1
ME144,Baggs,5:15,V0
BV098,Zapata,13:20,O2
IG797,Dome,0:30,U8
LT261,Shaw Island,3:1,C8
MU527,Ripley,9:25,A5
TN672,Lyons Plain,20:40,U5
BV545,Deans,0:15,E4
MP465,Pomonkey,23:31,L9
PS901,North Little Rock,15:17,Z3
ON276,Larsen,17:15,A6
JN632,Lost River,0:22,C3
DW256,Pace,14:46,F5
XL204,Sunrise,18:21,I9
JW854,Bluffdale,14:51,A6
HY545,Fremont,21:19,K2
CD524,Trappe,16:26,T6
YJ895,Eastwood,20:15,N2
IA370,Vera,8:17,W8
QH944,West Unity,17:23,D3
NJ897,Floweree,7:16,C7
EY852,Coffeeville,6:37,M5
XS317,Lake Ozark,21:2,B0
AK580,Haylow,21:29,B1
EO800,Seligman,13:5,C9
BF635,Honomu,1:17,Y3
TM402,Clarkson,5:11,H1
IF648,Hammon,22:21,V8
QA486,Whittemore,3:38,Q5
ER118,Capa,11:57,N3
JF005,Dexter,12:5,M4
NA298,Kamalo,11:53,D2
BE168,Potsdam,14:9,U2
VV306,Mitchell Heights,9:31,C5
YW448,Marklesburg,4:56,H2
AY932,Ryegate,10:40,U9
ZT729,Schuchk,20:55,U2
KW815,Muncie,11:58,B6
PV021,Portsmouth,17:16,C5
FM501,Colusa,17:28,Q6
FA504,Cypress Gardens,1:34,O9
AV413,Mausdale,4:29,M7
XJ657,Wardsville,15:4,Z7
RK543,Red Bluff,16:15,X9
RU249,Belcamp,17:50,E2
MZ346,Round Lake Heights,14:30,Y9
CU667,Pinecrest,13:54,M2
SV973,Hanley Hills,18:41,Q7
PB990,Vadito,18:50,H2
ZD727,North Cohasset,15:38,S2
TM778,Toano,14:55,Q0
DN198,Hyrum,15:7,D9
ZE764,Arroyo Grande,9:5,Q4
GO012,Grand Mesa,20:50,W4
FM213,Five Points,5:25,O1
GG372,Niota,22:10,J8
RH840,International Falls,9:18,R8
PZ272,Westboro,5:16,P9
AG544,Ardsley,14:46,G0
PP628,Idylside,9:27,X4
UE439,Solway,12:36,R2
OW174,Clare,20:52,Q6
GQ291,Weymouth,1:21,H6
ZN936,Liscomb,7:9,Q1
UY888,Tillson,12:33,Q0
YS410,Weeki Wachee Gardens,5:35,S9
HE693,Cedar Springs,19:12,V6
AQ255,Ohio City,9:20,Z3
LB447,Britton,17:32,K0
VC195,McCaysville,1:12,P8
RP807,Marshfield Center,13:26,B1
IZ269,Waggaman,20:22,U8
YZ113,Leachville,10:57,X2
RA138,Papillion,13:8,M8
KY111,Country Knolls,2:52,V2
HU377,Warfield,9:43,Y3
UT447,Houlton,2:18,J8
EH423,Weallup Lake,2:58,P2
FW466,Shelly,10:46,F1
DL920,Victory Gardens,12:13,U7
OE412,Pioneer Village,8:21,M9
WI152,Corryton,12:36,H7
HL116,Mattoxtown,12:8,K1
XG330,Onekama,5:14,N4
YW744,Del Rio,19:15,B1
SC625,Lula,20:22,S8
VO428,Philo,8:39,D0
HC024,Quogue,13:2,S4
ED671,Skyway,1:27,M9
GZ680,Crossett,1:30,V8
DU076,Darmstadt,7:8,R0
KN811,Harrington,5:29,I1
JC387,Wailuku,8:35,Y0
MJ378,West Gilgo Beach,21:18,Z3
FT258,Stromsburg,6:59,B6
WP646,Rhea,6:17,O1
IS349,Methuen,14:56,B4
VD177,Hanska,13:46,R3
KR680,Poquott,15:43,L3
DC294,Houston,16:54,E4
AK638,White Mountain,23:49,L3
KT107,Chadds Ford,3:28,O4
XC934,Kekaha,20:53,F8
LS901,Lorain,17:7,O2
AS682,San Perlita,19:49,A0
OG922,Falconer,17:3,Y5
UM378,Jolley,16:35,A7
ZL442,Amherst,16:34,T3
BT075,Middlebrook,18:11,N6
UJ278,Lake Montezuma,1:58,D4
WO454,Temperance,1:29,G0
NO975,McLeod,0:25,H4
XL095,Postville,8:25,Z7
UB733,Inglewood,10:21,D0
DZ309,Parkesburg,13:33,D9
XH772,Westminster,1:6,E4
DW984,Lincolnshire,15:47,Z7
MU297,Trimble,21:52,V9
HZ225,Winigan,17:33,I0
YL785,Honea Path,14:31,M6
AO241,McCormick,9:2,H6
ZB244,Parhams,0:44,K1
VT722,North Chili,13:0,O5
FF824,Paulsboro,4:56,N6
EU855,Cuney,13:18,U5
KO963,Amargosa Valley,1:13,H5
FR822,Port Chester,15:47,X2
WY695,Allensville,23:41,L2
XR810,Bullard,14:49,C2
CG887,Delhi Hills,5:36,C0
RJ338,Rancho Cucamonga,2:13,I0
LZ203,Antoine,16:25,I5
RE849,Oakwood,19:6,H9
UU265,Clay Springs,17:16,P0
IP441,Between,7:31,U1
KM827,Westvale,12:25,D7
EC127,Ellenboro,8:15,S5
OT345,Moriarty,21:14,X0
GR853,Mart,1:59,U9
PO633,Garrett,16:43,K2
BV203,Austinville,23:29,Q7
MN752,Sea Girt,10:3,A5
XO544,Shalimar,12:13,W9
ZV203,Hygiene,0:33,E4
ZV799,Cypress Lake,0:26,Z1
DT213,Cummings,11:13,M3
MD903,Hardinsburg,14:37,B3
QD398,Black Rock,14:5,Y1
OV400,South Williamsport,9:10,B4
AO717,Cresbard,13:40,N1
OK439,Hilda,23:35,P2
PS283,Joppa,14:31,J8
NU215,Windham,9:14,B2
OT406,Game Creek,18:51,V0
KV475,Sitka,1:13,P2
MO248,Coletown,19:19,A8
LL610,West Lincoln,15:6,J3
XG948,Chaniliut,12:45,U6
JJ858,Friendly,3:6,X9
BT084,Jefferson Island,11:6,Q9
ZJ267,Passaic,14:17,R4
HD796,Menfro,10:51,Y1
JB420,Carne,21:39,E4
US789,The Grove,2:41,C3
FQ601,Frankfort,23:33,A7
NA754,Bordulac,1:26,W6
SQ404,Norton,21:19,D7
DD826,Bruce Crossing,10:57,T4
NJ431,Texasville,12:40,O5
DQ754,Fritch,9:47,P2
KR827,Abernathy,18:32,O2
QV858,Centenary,14:40,P6
EX358,Knowles,12:0,S4
YS891,North Loup,2:11,R6
BF920,Eglon,13:54,G4
IV317,Gaza,4:44,F0
JK565,Southmont,8:51,R7
EB602,Santa Paula,3:42,O6
QN915,Bunker Hill Village,8:21,Z3
KK563,Palisade,7:36,I0
XI175,Boca Grande,17:21,E4
WE084,Elliotts Bluff,19:2,B3
JI886,Fairlawn,19:40,A2
YJ394,Buffalo Prairie,21:30,R5
KC041,Laguna Niguel,3:53,O9
YD152,McCaskill,20:23,R8
CG669,Korbel,19:11,Q6
CP076,Saltaire,22:36,B1
SA662,Perkinsville,5:25,S4
HX891,Hough,7:45,J6
SF690,Holly Beach,4:52,U9
CO610,Dorchester,2:47,P3
WI478,Ross Fork,3:28,J9
YM794,Waurika,20:0,V7
FK744,Penney Farms,2:23,C2
AE502,Cresskill,11:22,N7
WZ160,Dukes,0:24,I2
HZ500,Roeland Park,8:11,Y6
YH798,Mauckport,2:34,T8
TD846,Nixon,18:18,K7
AT768,Dry Run,7:44,Z9
OM941,Willisburg,0:37,X7
FX093,Plata,2:45,P5
FT789,Guadalupe,19:55,I7
RK305,Hendrum,21:54,N6
GS970,McNeil,13:50,H8
NW587,Riverland,21:47,Q8
WQ190,Kildeer,0:23,E6
KR744,Jonah,9:4,F4
LK061,South Santa Rosa,6:43,A0
MM542,Big Run,4:16,G6
SQ169,Sigourney,12:18,S0
QJ977,Edgemere,17:7,D5
EM702,Pollard,11:44,W3
TM283,Piney River,13:0,L9
XJ772,Norge,15:11,Y8
IH461,Lebanon,13:16,N3
NC489,Yanush,8:50,H5
QK775,Ellensburg,21:18,O5
AI821,Madeira,5:33,H0
UV231,Transylvania,12:51,Q5
LV747,Nutria,22:49,L1
OS687,Babbs,13:19,S8
EH040,John Sam Lake,4:30,B1
VU067,Corbin City,10:34,G8
OD176,Munsons Corners,4:48,U3
SG446,Agnes,0:35,I4
JU468,Indian Creek,5:26,X1
TX436,Conner,14:26,T0
BJ840,Nisqually,15:19,K1
WF133,Gunn City,3:59,U6
LS177,Ransom Canyon,23:5,P4
BD479,H. Rivera Colon,23:14,T6
BF178,Wattsville,22:39,O2
JQ063,Mountain,6:49,T7
OP552,Castalian Springs,10:35,N2
YN697,Gallion,8:29,K8
IN580,Rowlett,2:1,M8
NS351,Edgartown,11:37,C4
OR939,Draper,2:39,C2
YK666,Griffith,1:10,B1
WD814,Detroit Lakes,7:17,S4
SM641,New Ellenton,8:34,Z8
DO749,Mill Grove,20:21,B8
CO096,Spicer,20:5,I3
MN245,Kinard,15:25,B6
GK749,Marlinton,0:38,G4
XH612,Science Hill,20:43,W6
QU220,Stephan,20:27,C0
DB715,Enning,10:5,I0
WT206,Humble,6:25,A5
VT832,Penns Grove,19:0,L9
IP744,Merrillan,19:47,P0
DA465,Welton,8:11,R0
NA138,Estell Manor,6:49,D2
HE989,Ephrata,6:11,Q5
KL298,Sagamore,5:35,Y8
RT847,Moose Lake,10:51,I4
EZ358,Maybeury,5:16,W1
HE556,Wanette,22:37,U2
CH083,Springport,6:24,H6
MK025,Aspen,8:6,V5
AJ879,Remsen,4:13,V8
FS444,Cherryville,20:11,G6
XW787,Sunrise Beach Village,0:57,O6
QF471,Keeneyville,11:45,X0
PI935,Peckham,15:15,D1
OM280,Poteet,23:33,O2
EW410,Comertown,20:14,L9
BN123,Sunbright,7:22,U6
EO415,Nikolai,13:58,Z8
BB528,Elk Mound,0:37,B4
FE137,Gascon,23:11,Q0
QK229,Branson,7:20,U4
GJ036,Knowlton,4:21,O3
AO692,Furman,23:49,U4
EI833,Alburtis,17:58,T8
ZR394,El Casco,14:12,U5
UE058,Rainbow City,19:10,X6
UJ817,South Floral Park,21:17,L1
YO903,Arpin,11:4,O5
MY890,Belleville,14:12,G3
DD357,Lanagan,0:58,B4
KI340,Silt,10:53,N7
GG612,Westford,23:51,F7
AW678,Indian Village,5:28,S2
BZ915,Hubbard Lake,19:57,C2
ZJ527,Requa,11:39,V4
ZB904,Saxtons River,8:20,U0
WU648,Castolon,10:52,C1
AC842,Independence,9:6,F5
VD719,Chula,18:53,I3
LL553,Morristown,10:8,K2
NE196,Georgetown,10:17,B0
VQ010,Logansport,3:3,D0
XT778,Lonerock,2:3,K6
WB950,Hermon,2:44,V6
JO075,Tabor City,0:56,G0
UN739,Dilley,6:5,B4
KE449,Pinon,9:52,C6
CZ703,Globe,16:32,D0
OF991,Zena,20:28,K6
AL118,Ookala,6:11,Z1
MR899,Nunda,4:31,Q9
MG129,Guayabal,22:8,F0
GC762,Burnettsville,1:41,Z6
UH746,Rose City,6:21,Z2
YP260,Berenda,6:15,X8
SI096,Starkville,2:16,T9
EL905,Coalfield,12:37,D6
AC051,Glen Hope,23:41,N1
DH333,Inadale,5:38,B1
ND475,Tendal,13:23,I2
SB842,Rose,13:42,I5
ET127,Hermanville,22:34,P8
YH594,West Allis,20:6,C1
MQ081,Trout Lake,16:49,L1
RP754,Ribera,21:57,L1
XZ355,Valley Farm,13:15,I1
WZ621,Fort Washington,18:12,Z4
CA628,Cypress Lake,17:57,O2
MC283,Sans Souci,8:19,O7
EL384,Southville,5:22,O4
DE392,Almon,7:22,T5
TP368,Okabena,4:10,O2
LU322,Storm Lake,12:57,O7
OR327,Bruceville,9:18,D7
EG648,Molena,12:53,O6
KW799,Kersey,18:54,A7
WN843,Kaffir,14:59,C8
EK531,Villalba,3:55,A4
WL121,Carrollton Manor,6:36,H0
RE101,Bayside Terrace,20:47,J0
HW565,Curtisville,13:14,S4
HH609,Swink,1:32,X1
GZ790,Villisca,19:54,G8
YN539,Frederica,19:54,G4
XB876,Sciotodale,20:1,F7
SN278,Young America,12:41,U0
ZL866,Sharpsville,14:30,M7
LE765,Cut,6:17,Z3
DK066,Remington,1:40,E6
MX127,Pink Hill,9:38,Z1
BH655,Celeste,6:3,T8
ST576,Orrin,0:14,I1
HE926,Stilesville,12:41,M6
NP007,Liberty City,3:31,E2
AB505,Maybrook,20:4,N5
QE104,Vanderbilt,18:22,J8
EJ844,South Pottstown,16:12,Y7
PF945,Storla,22:24,N4
JU265,Burgaw,23:38,S3
UQ585,Swinomish Village,16:43,H5
KI990,Rock Hill,20:18,J5
VW264,Perdido,15:40,L7
PT218,Blain,7:29,X0
AQ283,Rexton,20:50,L6
ZK586,Bell Ranch,19:3,N9
GY082,Dry Ridge,22:3,S6
ZM025,Westport,20:27,C7
IL645,Vinings,6:16,H1
LF591,Knowlton,5:15,Q9
QX961,Springdale,12:59,K5
IL179,Au Sable,20:57,S0
YA947,Udall,19:22,M7
GP167,Sunman,4:42,Z7
WM809,Olton,4:51,U7
ZW327,Farr West,17:17,A5
WO754,Comunas,8:25,P4
BT886,Blountsville,0:29,X6
DR065,Julesburg,7:16,S1
MV754,Wareham Center,15:53,I7
GP493,Maunie,9:34,X3
TV760,Thornburg,19:2,E5
VI484,Dunken,5:55,U2
TO145,Paulding,13:49,O1
DZ025,Margaret,4:27,R8
AQ051,White Bluff,21:39,I0
AR448,Brian Head,15:19,N6
OB682,Vaughns Mill,4:49,N7
EH007,Royal,9:50,A0
XM549,Payson,10:47,E9
MX881,Berger,20:47,C5
KZ681,Beaver,22:32,J3
AG315,Calumet,3:0,V7
CF779,Forest Island Park,21:9,B5
HO407,Lake Forest,19:20,Z3
WD175,Haddon Heights,23:1,L5
YT777,Raymond,12:19,A9
LT477,Mabelle,6:41,Z5
AL273,Gazelle,5:39,N9
SC580,Inniswold,22:10,O5
YL269,Gibbonsville,19:12,Y5
KV579,West Slope,0:43,A3
MY264,Douglass,18:49,H7
IK674,Pompton Lakes,14:14,Q0
OK970,Glenwillow,14:17,N8
WS716,Hopewell,5:51,W5
XD292,Kaumalapau,1:24,R5
KX155,Napaskiak,16:32,P9
DK140,Palatka,5:24,K1
YB236,Lobelville,1:36,S9
WQ301,Rangeley,13:0,S6
UE635,Sunman,16:38,J0
HM991,Carrington,8:38,Y9
EE821,West University Place,20:40,H7
MT116,Cedar Hill,11:35,Q3
JD295,Cibola,7:22,O7
ZW860,Bel-Nor,22:30,M4
KT985,Elm Springs,18:18,U6
YL981,Manannah,16:30,A5
PH604,Bucoda,14:37,V0
VK610,Wickliffe,17:18,D3
IF213,Crystal Hill,13:47,E7
HO289,Landa,14:2,D6
XH604,Dolton,16:43,Z9
QP638,Rio Grande,8:14,R4
RK845,French Gulch,20:16,E3
JM334,Wakarusa,19:19,T5
GY972,Lake Sarasota,0:57,R4
XS607,Kobuk,22:4,E2
GB396,Krupp,11:25,V2
UY405,Alderson,1:40,S7
LI818,Locust,22:20,H4
IF280,San Diego,12:16,O1
OS541,Argentine,15:14,C9
EM405,Peoria,0:20,Y6
EJ253,North Kensington,6:47,J6
QN152,Yellow Pine,20:27,R5
GP870,Trade Lake,12:37,C9
RZ372,Library,12:26,T9
WS247,Pollock Pines,12:37,M4
WI356,Golf Manor,8:0,J6
HO664,Vesta,12:22,L5
NE833,Southside,1:53,E9
FO400,Warda,20:19,E4
DD057,Belwood,4:29,P8
FV982,Oriskany,23:45,M7
VK600,Constantine,21:37,N3
VY218,Shasta Lake,12:56,T7
OG532,Conception Junction,16:31,H8
BI606,New Albin,7:36,B4
HI347,Merigold,14:30,T0
VR499,Saltillo,1:51,X5
QL246,Bonilla,22:59,P5
OT934,Vida,0:5,F0
OD215,Clintonville,6:46,N4
HJ300,Bent Creek,18:6,G9
WV274,Sugar Land,4:50,A5
OC000,Aynor,13:47,H3
LP925,Armonk,3:16,I0
EP933,King George,9:23,E5
CY726,Handshoe,5:11,Z6
HM468,Marysville,11:19,Y0
KT442,Stony Point,14:32,Y8
BA447,Flowell,17:13,D7
IQ537,Ivyland,23:47,D0
LX139,Mossyrock,10:16,X5
DB554,Port Kent,2:28,Y1
VM357,Cunningham,20:21,O7
KY477,Helton,13:4,B1
AC083,Spring Brook,0:14,R7
PS530,Rehoboth,11:15,F5
HD843,Covedale,7:31,S3
CK191,Stevenson,13:10,K9
GW993,Macclenny,23:46,O9
EO426,Gold Acres,13:24,N6
LD351,Umkumiut,20:44,K2
OJ244,Beecher,18:11,N8
AI453,Clifton City,12:6,S5
AS149,Kingsdale,10:29,A6
OI669,Black River Village,16:33,L9
SY348,Watkins,15:5,R3
HK973,Ranchito,13:38,M2
YJ537,Rogersville,14:7,Q3
MX992,Burrville,19:30,R7
QE614,Shaniko,19:23,I2
IR614,Portal,7:53,G7
PN547,City Point,21:21,S7
AK067,Edgecliff Village,4:25,E3
CF883,Spokane,22:51,O9
LL168,Del Rosa,0:22,H7
DF191,Nespelem,11:27,Y6
QI149,Old Jefferson,2:28,E5
WY845,Shady Side,17:12,N8
VI574,Symsonia,20:43,S2
BB178,Vick,6:4,L1
GS340,North Bellingham,17:56,C7
AS934,Cypress,7:27,M6
QX081,Tahlequah,5:29,X1
TV608,Fort Gay,8:13,L6
RZ636,South Huntington,23:3,R4
TH532,Wanilla,7:59,U3
EG171,Hughesville,1:43,T0
AP537,Bone Gap,11:58,B5
WV097,Waveland,16:31,B4
IH569,Medicine Lake,21:47,N4
QG226,Kosciusko,12:14,K1
LL243,Countryside,21:27,S9
JE592,Morovis,12:39,Z0
GX838,Santa Cruz,1:57,H7
EQ583,Lepanto,20:44,W8
EU330,Mulvane,3:45,R4
GE765,Fletcher,9:9,U5
SH808,Grantwood Village,11:14,D1
RQ926,Mollusk,6:1,D3
WC762,North New Hyde Park,12:57,C1
SC782,Needmore,11:37,K0
BP018,Elk Springs,3:58,H9
SJ343,Wachapreague,23:15,P7
QW276,Lanagan,14:2,Y0
RC987,Latah,23:20,Y0
NF363,Folkston,8:26,A5
XQ671,Greensboro,4:31,X6
DD151,Inyokern,5:59,E4
NR966,Cameron,11:54,D7
MF327,Downing,0:17,D3
TK602,Orland,2:22,N5
YN882,Burnettsville,16:24,M8
WI015,Sulphur Bluff,23:36,D0
KC936,Berkeley Heights,5:31,U4
KB019,Lowsville,14:18,L7
ZD229,Conroe,5:41,N8
SU852,Koliganek,17:55,A8
XM475,Chevy Chase Section Three,9:18,B7
WQ422,East Peoria,10:22,A6
AB768,Redington Beach,1:16,X9
JT383,Wann,12:3,Q5
PH528,Laurelton,5:10,O6
VU977,Butler Beach,5:2,H5
RH326,Smiths Station,8:4,D3
PS698,Kiwalik,12:44,S9
EW327,San Miguel,18:50,Q3
TR078,Ormsby,2:23,G8
RG176,Appomattox,9:7,Z8
TO655,Paris Crossing,4:14,N8
KB916,Palo Seco,19:20,U1
YY571,Tropic,21:5,L3
ET988,Elk Creek,17:25,M2
ZE011,Crothersville,23:15,X4
RU331,Perham,0:31,Z9
JU908,North Saint Paul,1:8,M2
TX199,South Middletown,17:42,P0
QH409,Grand Lake,7:10,S9
ZR195,Hamilton Dome,5:37,P4
IY401,Rose Tree,10:10,V5
UT289,Jackstown,10:43,O3
FV618,Bauerstown,17:21,J5
BB677,New Baltimore,12:58,D1
VY544,White Lake,7:6,T7
DB552,Gandy,18:36,A8
VK017,Old Forge,5:17,O5
TY476,Cochrane,1:49,A0
CQ189,Meyers Chuck,15:14,H9
HM854,Canadensis,11:53,Q1
TB779,Goldendale,11:26,A9
OE475,Hebbronville,12:0,Q2
MJ958,Pisgah,12:58,Z9
LZ254,Country Club Heights,16:33,V2
NN682,Angleton,0:10,J2
GX734,Sinton,11:41,S3
QG918,Rollins,4:44,T5
NO547,Port Nellie Juan,8:24,Q0
BU214,Myrtle Springs,13:58,G0
VA670,Maxwelton,10:55,G3
SL971,Marmarth,21:30,T4
WF274,West Canton,23:31,U4
HJ524,Fordville,7:32,I0
IN894,Samson,8:49,V7
DD467,Mellott,17:24,D8
GH286,Farmerville,4:58,E0
CQ697,West Compton,22:36,D1
PT367,Germania,10:22,C4
UW736,Lowden,14:9,Q6
XD048,Mosinee,8:48,R9
LE626,Port Monmouth,4:15,X4
OV976,Paulding,16:1,Y5
RR934,McMillan,23:5,V3
DO519,North Richland Hills,9:3,Z3
RD937,McBrides,20:23,F5
TI562,Pedro,1:0,H8
AI489,Glen Lyon,0:50,R8
UV516,Fort Kent,5:42,C6
NK253,Ruffin,13:39,B2
FS836,Nitro,13:27,I5
XR050,Dupuyer,4:58,X3
IJ414,Eaton Rapids,5:7,A0
LB774,Willaha,3:57,R6
JN514,Rock Springs,5:14,T5
VE402,Santa Clara,7:4,B5
SK207,Van Etten,14:41,U4
LY410,Willhoit,1:38,R9
XM123,Fort Drum,9:44,G1
ZW879,Talisheek,21:53,D0
BF267,Millen,7:29,E4
VA561,Funk,3:25,S8
JY752,Eagle,16:27,R0
XG470,Leavenworth,16:41,H7
UB547,Mud Lake,13:36,R4
XX107,Cale,11:6,H4
IB909,Sierra Madre,20:26,U6
PO042,Norfolk,12:23,E2
UK143,Maple Glen,10:33,U9
LL867,El Cerrito,15:49,G1
WN224,Parkland,23:53,V7
LL419,Collins,0:32,C1
IM522,Bethania,7:48,X1
CE396,Wishek,6:16,O4
JE629,Jenners,9:4,Z0
OS524,Gwynn,20:26,D1
QJ212,Smethport,23:57,O6
GF443,Sauk Village,22:11,S5
DQ426,Rushmere,8:30,T1
RU782,Charco,7:55,Y8
KZ582,Moreland,3:43,O8
FY938,Puerto Real,13:9,W4
BP071,Dongola,3:46,D9
VQ984,North Zulch,9:59,P4
KT561,Ramseur,16:18,G4
BE225,Germantown,5:37,A6
EQ255,Wayside,12:35,V5
LR251,Stowell,13:5,H5
MW575,Halls,11:52,M6
LC214,Zena,3:49,D7
DP679,Zephyr Cove,10:2,F5
TL230,Nuiqsut,10:38,V2
VZ533,Belle Fourche,12:18,V8
MR047,Lower Allen,3:28,F1
MB568,Paden,11:15,D2
XK918,Del Mar Woods,21:19,Z1
WH073,Zwolle,23:22,F6
WT572,Mount Clare,4:38,M4
VR301,Mims,15:41,S9
GA369,Hollandsburg,14:2,V5
WT040,Lengby,6:55,T5
RI206,Velda Village Hills,14:39,A7
RI405,Onslow,3:18,F5
ER853,Wilmore,20:4,D6
JJ759,Albany,22:33,S6
OL458,Carol City,17:41,Y8
GI362,Fernando,19:53,M5
WN152,Hooper Bay,4:11,V4
EO653,Sullivan City,15:3,D6
BX181,Foyil,23:23,T3
ZJ844,Hess,16:15,L7
XS943,Clarkton,17:8,V4
WJ195,Arena,10:25,J4
XA177,Minden,19:39,X2
TW513,Parole,8:26,L6
EK930,Camp Springs,4:17,X2
XU570,Bellvale,18:11,Z9
ZQ937,Ackworth,15:36,Z7
VZ661,Rose Hill,13:4,B3
ZD542,Darlington,4:7,Y8
EO361,Gresham,9:10,Z7
RT558,Emory,19:30,A5
OD550,Mount Ayr,3:44,T5
GK855,Potala Pastillo,15:47,D2
AO824,Cave-in-Rock,10:59,S2
QV573,Gibsonburg,19:28,K3
LX357,Vassar,6:10,I7
TH579,Hypoluxo,8:47,R1
QO576,Boerne,7:11,V9
SD019,Johnsburg,13:39,O5
CB372,Bellerive,14:58,B9
GL762,Basic,23:54,N7
YP834,Sealy,17:59,D5
AT153,East Port Orchard,16:41,S3
SP805,Luning,3:54,R7
BT691,Cassville,14:23,K5
YN915,Swea City,14:36,H7
XC735,Edinburgh,6:55,N6
KG908,Arab,14:40,A5
PR908,Natwick,21:8,I7
SD825,Swifton,3:22,S4
GK307,Errol,9:3,U7
SD787,Spotswood,8:19,K9
JV617,Dalton Gardens,22:28,Y7
NP035,Rock Creek,5:7,I8
XD624,Mendon,13:23,Q1
HE268,Sirmans,5:25,K3
SV769,Dumfries,9:48,P9
VS966,Anthonyville,19:52,V4
VA009,Kouts,19:40,T6
HN876,Palo,9:56,U3
IX097,Eddiceton,2:56,M9
BC097,McDaniel,6:9,N5
NE897,Kosmos,2:45,A2
UJ819,Sparta,19:39,U5
KT712,Wickliffe,0:55,A2
OM366,Grain Valley,10:49,H8
FG307,Francisco,15:18,Z5
ND110,Ady,8:44,M9
PN752,Diamond,2:8,J9
ER363,Herzman Mesa,19:20,Y5
UL250,Vair,21:54,Y3
QB144,Canal Point,0:9,Q4
YU365,Washta,17:21,V2
JO899,Grand River,4:59,P7
TM252,North Wolcott,11:21,J6
CO535,Prairie du Chien,18:29,B2
