FLIGHT NUMBER,DESTINATION,DEPARTURE TIME,GATE NUMBER
ED055,Rural Ridge,12:51,Q5
TX361,Rural Retreat,12:51,Y5
XZ172,Rural Hill,12:51,B0
VA070,Rural Hall,12:50,T7
GP924,Rupert,12:50,K9
FP769,Running Springs,12:50,S6
QE433,Runnemede,12:50,F2
YS975,Runnelstown,12:50,S6
YF086,Runnells,12:50,R9
QF742,Runge,12:50,O1
ZV660,Runaway Bay,12:49,M3
IR228,Rumson,12:49,L4
RC145,Rumford,12:49,X3
PD966,Ruma,12:49,T4
IC158,Rulo,12:49,J3
RM384,Ruleville,12:49,V9
BO923,Rule,12:49,N7
NY393,Ruidoso Downs,12:48,F6
HZ806,Ruidoso,12:48,P9
OP751,Ruidosa,12:48,E2
YG333,Rugby,12:48,S6
UX424,Rufus,12:48,J6
ZM538,Ruffin,12:48,W2
DE566,Ruff,12:47,C9
BN351,Rufe,12:47,P8
TF817,Rueter,12:47,G6
DL313,Rudyard,12:47,O0
GL693,Rudy,12:47,M9
LH517,Rudolph,12:47,M3
QQ743,Rudeville,12:47,I3
AV020,Rudd,12:46,R6
XF930,Ruckersville,12:46,S7
DO876,Rucker,12:46,M9
EN063,Ruch,12:46,P0
IY723,Ruby Valley,12:46,M4
KU037,Ruby,12:46,T8
HZ533,Rubonia,12:46,M4
SF875,Rubio,12:45,P3
YU364,Rubidoux,12:45,N9
NA709,Rozet,12:45,Y9
DD417,Rozellville,12:45,C1
ZM291,Rozel,12:45,L5
EN756,Royville,12:45,P1
JI081,Royston,12:45,W4
SV811,Royse City,12:44,I3
LH223,Royersford,12:44,Y2
YW882,Royce,12:44,V8
BD277,Royalty,12:44,G7
OM418,Royalton,12:44,N7
US572,Royal Pines,12:44,N8
WL755,Royal Palm Beach,12:44,W2
WD599,Royal Oak,12:43,R8
VQ320,Royal Lakes,12:43,B2
IE835,Royal City,12:43,Y6
LM092,Royal Center,12:43,R7
VK119,Royal,12:43,V5
HV542,Roy,12:43,G2
MC765,Roxton,12:43,X5
QE153,Roxobel,12:42,U6
CJ575,Roxie,12:42,M4
ID680,Roxbury,12:42,V9
ZR212,Roxboro,12:42,L2
AM502,Roxana,12:42,K3
ZI158,Rox,12:42,I1
KZ798,Rowsburg,12:42,V5
HG117,Rowley,12:41,F4
PS991,Rowlett,12:41,O3
TA173,Rowlesburg,12:41,V9
MO885,Rowland,12:41,T7
HR934,Rowesville,12:41,E6
ZZ080,Rowes Run,12:41,V2
RM463,Rowena,12:41,O7
FD308,Rowe,12:40,B7
IF367,Rowden,12:40,S6
XA509,Rowan Bay,12:40,O1
AG527,Rowan,12:40,U1
JW193,Rover,12:40,A4
ZW261,Rouzerville,12:40,A2
KK747,Rouseville,12:40,Q9
XX863,Rouses Point,12:39,D5
WF936,Roundup,12:39,K3
AK968,Roundhead,12:39,V9
MO300,Round Top,12:39,T8
FP072,Round Rock,12:39,K2
OL400,Round Pond,12:39,O4
PI541,Round Oak,12:39,S7
ZU638,Round Mountain,12:38,G4
AF140,Round Lake Park,12:38,V1
ZV553,Round Lake Heights,12:38,T7
KK721,Round Lake Beach,12:38,Z5
QZ962,Round Lake,12:38,P6
DK746,Round Hill,12:38,I1
XX112,Round Grove,12:38,E2
XH735,Roulo,12:37,T6
DH166,Roulette,12:37,S8
SP900,Rough Rock,12:37,P6
NM941,Rougemont,12:37,X9
YN145,Rotterdam,12:37,P6
RF021,Rotonda,12:37,C0
UC370,Rothville,12:37,B2
IK958,Rothsville,12:36,S6
UU617,Rothschild,12:36,Z5
ZJ862,Rothsay,12:36,D7
SJ579,Rothbury,12:36,V9
GT393,Rotan,12:36,E1
DK894,Roswell,12:36,M6
LO608,Rossville,12:36,R1
EB774,Rosston,12:35,M4
AY325,Rossmoor,12:35,C0
FA211,Rosslyn Farms,12:35,M4
YX483,Rossiter,12:35,S3
SL155,Rossie,12:35,R9
XH603,Rossford,12:35,W9
MC126,Rosser,12:35,Q2
XH403,Rossburg,12:34,M5
ZG847,Ross Fork,12:34,H6
FP715,Ross Corner,12:34,U2
WG067,Ross,12:34,B4
OT333,Rosman,12:34,L1
JV329,Roslyn Heights,12:34,G6
SJ493,Roslyn Harbor,12:34,L5
WG510,Roslyn Estates,12:33,D7
FQ314,Roslyn,12:33,J6
ZN122,Rosita,12:33,J5
LZ894,Rosier,12:33,E8
YT428,Rosiclare,12:33,L4
DP454,Rosholt,12:33,I7
NF866,Rosharon,12:33,L1
IB191,Roseworth,12:32,C9
II659,Rosewood Heights,12:32,C9
FR776,Rosewood,12:32,Q1
EK876,Roseville Park,12:32,B2
UV601,Roseville,12:32,D8
UM182,Rosette,12:32,O0
XH984,Rosetta,12:32,Q9
VQ772,Roseto,12:31,P5
CY441,Rosepine,12:31,E8
BA531,Rosenhayn,12:31,A8
AF926,Rosendale,12:31,D3
NV631,Rosenberg,12:31,U4
JD049,Rosen,12:31,O9
JY993,Rosemount,12:31,E7
GH572,Rosemont,12:30,K4
BY400,Rosemark,12:30,N9
RN095,Roselle Park,12:30,K2
YE995,Roselle,12:30,R1
MM366,Roseland,12:30,E3
CM969,Roseglen,12:30,V5
YL902,Rosedale,12:30,F4
NH119,Rosebush,12:29,K0
SO405,Roseburg,12:29,E1
VX748,Rosebud,12:29,W7
PW689,Roseau,12:29,F3
HL992,Rose Valley,12:29,L3
GA704,Rose Tree,12:29,T0
FL551,Rose Lodge,12:28,C7
OK736,Rose Hill Farms,12:28,P9
QH004,Rose Hill Acres,12:28,D7
TQ417,Rose Hill,12:28,A7
IS822,Rose Haven,12:28,A9
PX413,Rose Creek,12:28,K4
JX766,Rose City,12:28,X9
MC816,Rose Bud,12:27,P3
TX536,Rose,12:27,A0
JB998,Roscommon,12:27,V0
GO104,Roscoe,12:27,O4
PM286,Rosburg,12:27,J2
LH186,Rosboro,12:27,E2
OE409,Rosaryville,12:27,Q5
KY104,Rosario,12:26,S3
WU277,Rosanky,12:26,G9
EE532,Rosamond,12:26,J9
CU197,Rosalie,12:26,Z9
LX758,Rosalia,12:26,J1
DI105,Rosa Sanchez,12:26,T0
TU271,Ropesville,12:26,E1
DF455,Roper,12:25,D0
LB807,Roosville,12:25,R0
CT968,Roosevelt Park,12:25,Y8
UV398,Roosevelt Beach,12:25,O6
JH026,Roosevelt,12:25,O8
YE715,Roopville,12:25,I4
RI717,Roodhouse,12:25,O6
TI949,Ronneby,12:24,O0
QL916,Ronkonkoma,12:24,W8
ZD892,Rondout,12:24,J7
UR957,Rondo,12:24,D8
XP810,Ronda,12:24,B5
ZB641,Ronceverte,12:24,K5
BX891,Ronan,12:24,J7
TX609,Romney,12:23,K4
AT762,Romeville,12:23,I4
FR487,Romeroville,12:23,S7
DD105,Romero,12:23,T5
FS514,Romeoville,12:23,E8
CN374,Romeo,12:23,V6
MP759,Rome City,12:23,I6
DB313,Rome,12:22,P2
PS336,Rombauer,12:22,K5
VV098,Romayor,12:22,Q4
JA171,Romancoke,12:22,C0
BH740,Roma-Los Saenz,12:22,W3
AU799,Rollinsville,12:22,E3
GR518,Rollinsford,12:22,L8
ZN125,Rollins,12:21,O7
ME081,Rollingwood,12:21,C4
WZ962,Rollingstone,12:21,B7
TC419,Rollingbay,12:21,F2
QF582,Rolling Prairie,12:21,V5
CP004,Rolling Meadows,12:21,Y7
QL936,Rolling Hills Estates,12:21,U7
SJ149,Rolling Hills,12:20,O0
UD041,Rolling Fork,12:20,R2
OW278,Rolling Fields,12:20,J1
OW339,Rolla,12:20,G0
XW135,Roll,12:20,R0
KY799,Rolinda,12:20,U7
IU052,Rolfe,12:20,Y8
WU304,Rolette,12:19,E1
WN296,Rolesville,12:19,V3
ZE690,Roland,12:19,U0
BX037,Rohwer,12:19,A2
NQ261,Rohnerville,12:19,Z1
IQ008,Rohnert Park,12:19,U0
UU688,Rogue River,12:19,I3
AD983,Roggen,12:18,J6
OD707,Rogersville,12:18,U5
AW568,Rogerson,12:18,J9
TR072,Rogers City,12:18,Q0
UY757,Rogers,12:18,E9
UA772,Roganville,12:18,X3
EZ409,Roff,12:18,E5
PC787,Roessleville,12:17,S0
BG788,Roeland Park,12:17,U1
ZN944,Roebuck,12:17,U7
AD502,Roebling,12:17,G5
QY228,Roe Park,12:17,X0
NU786,Rodney Village,12:17,U2
HM567,Rodney,12:17,V4
ZF016,Rodman,12:16,T9
FT360,Rodet,12:16,O7
QQ641,Rodessa,12:16,F2
DZ988,Rodeo,12:16,D3
JY673,Rodarte,12:16,H0
OH217,Rodanthe,12:16,Z1
GH577,Rockypoint,12:16,M9
CO463,Rocky River,12:15,Z1
VE307,Rocky Ripple,12:15,K2
YY581,Rocky Ridge,12:15,Q2
HW309,Rocky Point,12:15,Y8
LF414,Rocky Mount,12:15,S8
YI491,Rocky Mound,12:15,N6
NV176,Rocky Hill,12:15,F2
FL187,Rocky Grove,12:14,P3
ZZ462,Rocky Gap,12:14,V9
FX473,Rocky Fork,12:14,F2
NP049,Rocky Ford,12:14,B1
NY816,Rocky Comfort,12:14,P9
PV805,Rocky Boy,12:14,N7
KB687,Rocky,12:14,X5
MP858,Rockwood,12:13,A5
ST137,Rockwell City,12:13,K8
OB207,Rockwell,12:13,W3
AN712,Rockville Centre,12:13,U3
IQ590,Rockville,12:13,T0
ZE606,Rockvale,12:13,W4
JM690,Rocksprings,12:13,P7
GY637,Rockport,12:12,F3
ZG438,Rockmart,12:12,F6
LR477,Rocklin,12:12,U9
SO837,Rockleigh,12:12,I6
KX998,Rockledge,12:12,N2
AR237,Rockland,12:12,J0
KQ751,Rocklake,12:12,O9
TQ240,Rockingham,12:11,Q1
YJ019,Rockholds,12:11,P4
QY778,Rockham,12:11,P6
RD371,Rockford,12:11,G8
PG393,Rockfield,12:11,S7
QZ723,Rockerville,12:11,P8
MG479,Rockdell,12:11,B5
PH552,Rockdale,12:10,Y8
IG544,Rockcreek,12:10,M9
PH012,Rockbridge,12:10,M7
XV810,Rockaway Beach,12:10,V1
CS339,Rockaway,12:10,X9
JE141,Rock Valley,12:10,W6
SH544,Rock Springs,12:10,U8
YB343,Rock Spring,12:09,J4
BF836,Rock River,12:09,S6
SL951,Rock Rapids,12:09,B1
QA155,Rock Port,12:09,E7
NK415,Rock Island,12:09,M3
IO184,Rock Hill,12:09,Q3
JH966,Rock Hall,12:08,G8
PH205,Rock Falls,12:08,X9
VV987,Rock Creek,12:08,B0
KZ253,Rock City,12:08,A6
GS106,Rock Cave,12:08,U5
FT857,Rock,12:08,T9
AE732,Rochford,12:08,Z4
DB994,Rochester Hills,12:07,A3
MX993,Rochester,12:07,A3
QQ053,Rochert,12:07,I5
LZ325,Rocheport,12:07,G6
DM431,Rochelle Park,12:07,W0
HR612,Rochelle,12:07,E7
ST056,Roca,12:07,M3
TO676,Roby,12:06,N3
QF603,Robstown,12:06,Q0
EU858,Robinsonville,12:06,R9
GG273,Robinson,12:06,D0
QA875,Robins,12:06,A9
XG989,Robinette,12:06,E9
HJ650,Robesonia,12:06,J0
MH207,Robertsville,12:05,A2
OJ843,Robertson,12:05,P0
QF086,Robertsdale,12:05,C9
WG114,Robertsburg,12:05,Z7
IR664,Roberts,12:05,I1
YR927,Roberta Mill,12:05,X8
YS406,Roberta,12:05,V3
EN724,Robert Lee,12:04,P2
DZ469,Robert,12:04,F5
XX002,Robersonville,12:04,K2
PI185,Robe,12:04,P4
NS167,Robbs,12:04,J7
MY906,Robbinsville,12:04,R6
WQ984,Robbinsdale,12:04,P7
RD030,Robbins,12:03,R1
FG426,Robbin,12:03,M9
TD234,Robards,12:03,R7
EM022,Roaring Springs,12:03,R0
IW443,Roaring Spring,12:03,N2
WU008,Roaring Gap,12:03,F5
YW294,Roanoke Rapids,12:03,C6
CF355,Roanoke,12:02,T3
JC657,Roann,12:02,R2
FW641,Roane,12:02,T4
XG591,Roan Mountain,12:02,W3
SM965,Roaming Shores,12:02,R2
OV354,Roads End,12:02,D8
KT055,Roads,12:02,N8
RM506,Roachtown,12:01,F9
QF671,Roachdale,12:01,L5
TG851,Roach,12:01,X0
CR387,Rixford,12:01,J8
AX502,Riviera Beach,12:01,F7
TS274,Rivesville,12:01,K2
IF733,Rives Junction,12:01,V8
GR692,Rives,12:00,D6
PX464,Riverwoods,12:00,R0
YN006,Riverwood,12:00,D4
LB268,Riverview Farms,12:00,U1
FP698,Riverview,12:00,P7
NL053,Rivervale,12:00,A1
PA972,Riverton,12:00,D3
AD880,Riverside Park,11:59,B1
NM260,Riverside,11:59,Q6
GX306,Riverlea,11:59,Z2
RG061,Riverland,11:59,M5
ED298,Riverhead,11:59,A4
HA221,Rivergrove,11:59,C7
KA171,Riverdale Park,11:59,Z2
LU974,Riverdale,11:58,Z2
PK684,Riverbank,11:58,E5
SI655,River Vale,11:58,V7
OT916,River Sioux,11:58,N9
IW897,River Rouge,11:58,L6
JQ100,River Road,11:58,O6
KU855,River Ridge,11:58,J4
DB937,River Pines,11:57,K0
JI678,River Park,11:57,J0
FT483,River Oaks,11:57,I2
MQ283,River Hills,11:57,P4
KV947,River Heights,11:57,E5
FQ261,River Grove,11:57,R3
CH727,River Forest,11:57,T2
CG512,River Falls,11:56,S2
ZW947,River Edge,11:56,O9
DG770,River Bluff,11:56,M3
WW146,River Bend,11:56,D2
XZ593,Riva,11:56,F0
RK964,Rittman,11:56,X8
IY887,Ritchie,11:56,M0
DT879,Ritchey,11:55,I3
HJ743,Risingsun,11:55,K8
FL633,Rising Sun,11:55,W8
JM801,Rising Star,11:55,S6
VS251,Rising Fawn,11:55,D3
HX778,Rising City,11:55,N7
CO424,Risco,11:55,T6
GF157,Ririe,11:54,V0
QE184,Rippon,11:54,N5
ZG495,Rippey,11:54,O0
VQ590,Ripon,11:54,I6
EF346,Riplinger,11:54,W1
QA169,Ripley,11:54,L3
BL824,Rios,11:54,J8
LM546,Rion,11:53,Y1
TP773,Riomedina,11:53,V6
YI593,Rio Vista,11:53,A4
QK357,Rio Rancho,11:53,O1
QF324,Rio Pecos,11:53,M4
RE576,Rio Linda,11:53,O1
HU664,Rio Lajas,11:53,K2
CA629,Rio Hondo,11:52,C7
YR736,Rio Grande City,11:52,Y6
JE408,Rio Grande,11:52,G4
YA784,Rio Dell,11:52,G2
QL438,Rio Creek,11:52,M9
HS712,Rio Canas Abajo,11:52,V0
IN885,Rio Bravo,11:52,M9
KP296,Rio Blanco,11:51,Y6
ZN030,Rio,11:51,M3
ZN061,Ringwood,11:51,K9
DH651,Ringtown,11:51,H4
JA337,Ringold,11:51,T5
HP242,Ringling,11:51,X0
MT458,Ringle,11:51,G8
RW502,Ringgold,11:50,Y5
BK260,Ringertown,11:50,Y1
BL492,Rineyville,11:50,G3
OZ321,Riner,11:50,U3
QV506,Rincon,11:50,B3
IX246,Rinard,11:50,N6
YM730,Rimini,11:50,E8
HO197,Rimforest,11:49,K9
GT986,Rimersburg,11:49,E5
RH589,Rillton,11:49,W6
YO753,Rillito,11:49,F5
CJ883,Rileyville,11:49,R9
IQ509,Riley,11:49,F9
MZ554,Riggins,11:48,L6
UA878,Rigby,11:48,M5
TM098,Rifle,11:48,W9
FB495,Rieth,11:48,P3
MO503,Riesel,11:48,D0
BM320,Rienzi,11:48,V5
PY958,Riegelsville,11:48,R4
XX067,Ridott,11:47,Q9
FX306,Ridley Park,11:47,Y0
GK609,Ridgway,11:47,K2
FR288,Ridgewood,11:47,A1
LI310,Ridgeway,11:47,F9
ZW557,Ridgeville,11:47,R7
QV424,Ridgeview,11:47,E7
SD596,Ridgetop,11:46,R1
DA507,Ridgely,11:46,V0
JR333,Ridgeley,11:46,C6
KP398,Ridgeland,11:46,P0
TL980,Ridgefield Park,11:46,W5
JE609,Ridgefield,11:46,E7
NL257,Ridgecrest,11:46,X9
YR223,Ridge Wood Heights,11:45,Y0
XE871,Ridge Spring,11:45,O7
RZ547,Ridge Manor,11:45,O5
GM600,Ridge Farm,11:45,X5
ZW914,Ridge,11:45,N4
KE016,Riddleville,11:45,F6
SD538,Riddlesburg,11:45,R1
MR548,Riddle,11:44,V2
US016,Ricketts,11:44,P5
NU818,Rickardsville,11:44,L3
HG090,Richwoods,11:44,T8
CE422,Richwood,11:44,B6
TB883,Richville,11:44,H5
JS679,Richview,11:44,Q5
PK986,Richvale,11:43,B5
ZM936,Richton Park,11:43,A7
MW372,Richton,11:43,H7
MK732,Richtex,11:43,Y8
VY163,Richmondville,11:43,G0
FS481,Richmond Hill,11:43,B7
CS108,Richmond Highlands,11:43,I4
OV280,Richmond Heights,11:42,S6
YP718,Richmond Dale,11:42,S4
BK744,Richmond Beach,11:42,X3
AB539,Richmond,11:42,F0
RN253,Richlawn,11:42,A1
VF516,Richlandtown,11:42,I8
WU648,Richlands,11:42,U0
PJ573,Richland Springs,11:41,E1
IF271,Richland Hills,11:41,V5
TX912,Richland Center,11:41,G1
ZR468,Richland,11:41,P5
DD247,Richford,11:41,E7
GE966,Richfield Springs,11:41,R9
EF197,Richfield,11:41,F7
LU892,Richey,11:40,R4
JE136,Richburg,11:40,L5
SU078,Richboro,11:40,M5
SH750,Richardson,11:40,I0
PB265,Richards,11:40,S2
VJ371,Rich Valley,11:40,L5
XX143,Rich Square,11:40,C2
OT805,Rich Pond,11:39,Y0
RA488,Rich Hill,11:39,K1
IS754,Rich Fountain,11:39,R1
NL795,Rich Creek,11:39,A2
CQ025,Rich Bar,11:39,V6
RI551,Rich,11:39,Q6
MK633,Riceville,11:39,Y5
FC709,Rices Landing,11:38,E8
GF632,Riceboro,11:38,G9
PS099,Rice Lake,11:38,Q2
TR957,Rice,11:38,W0
PD642,Ricardo,11:38,N0
ZA560,Ribera,11:38,W7
DK508,Rib Mountain,11:38,H4
AU678,Rib Lake,11:37,J2
WQ862,Rib Falls,11:37,V5
LE302,Rialto,11:37,E3
VR651,Rhododendron,11:37,R8
EX009,Rhodhiss,11:37,H3
HX901,Rhodes,11:37,L0
KY263,Rhodell,11:37,L3
LY107,Rhineland,11:36,N4
GO521,Rhinebeck,11:36,P7
MJ689,Rhine,11:36,Y3
PS515,Rheems,11:36,X0
GJ228,Rheem Valley,11:36,O9
QI740,Rheatown,11:36,H6
FA704,Rhea,11:36,H2
TY376,Rhame,11:35,C8
PE704,Reynoldsville,11:35,U0
US226,Reynoldsburg,11:35,N6
CO095,Reynolds,11:35,M4
VK739,Reyno,11:35,Q0
RS557,Reydon,11:35,L4
RN344,Rexville,11:35,Q7
IB252,Rexton,11:34,P8
DB763,Rexhame,11:34,W3
HD988,Rexford,11:34,Q2
LE757,Rexburg,11:34,U5
NX341,Rex,11:34,F4
DM358,Rewey,11:34,A8
MM134,Revillo,11:34,C1
TI408,Revere,11:33,B1
ZP494,Reva,11:33,B4
TM239,Reubens,11:33,N0
XR416,Retta,11:33,C4
VJ387,Retrop,11:33,Q0
TB522,Retreat,11:33,F3
RA921,Reston,11:33,H5
JR282,Rest Haven,11:32,V1
LS332,Resota Beach,11:32,C4
CH536,Reserve,11:32,X2
QX758,Resaca,11:32,V5
ED301,Rerdell,11:32,P6
IM752,Requa,11:32,F5
GH266,Republican City,11:32,R4
QZ893,Republic,11:31,M8
HO306,Repaupo,11:31,Y7
PC553,Renwick,11:31,T7
SY344,Renville,11:31,B7
LO942,Rentz,11:31,Y1
CF016,Renton,11:31,Y6
TA038,Rentiesville,11:31,H5
AR819,Rensselaer Falls,11:30,H0
TG670,Rensselaer,11:30,T3
MT311,Renovo,11:30,B5
BT854,Renova,11:30,Y9
YF065,Reno,11:30,Z1
YW589,Rennert,11:30,L3
DY984,Renick,11:30,T1
CC546,Renfrow,11:29,V5
HS795,Renfroe,11:29,E9
KH154,Rendville,11:29,H9
JB105,Rendon,11:29,A6
RV492,Rena,11:29,I5
LP163,Remsenburg,11:29,L1
OG289,Remsen,11:28,L7
MB890,Remington,11:28,M1
GV578,Reminderville,11:28,S3
NA934,Remerton,11:28,C4
CS824,Remer,11:28,E2
GV736,Rembrandt,11:28,Y6
JH829,Rembert,11:28,S6
ZC133,Reliance,11:27,B9
EO163,Reklaw,11:27,T5
BZ656,Reisterstown,11:27,J6
ZL752,Reinerton,11:27,G2
DG858,Reinersville,11:27,N4
HT628,Reinbeck,11:27,M7
PP313,Reily,11:27,L5
TA945,Reile's Acres,11:26,M9
HW966,Reiffton,11:26,D1
MF829,Reidville,11:26,O8
OM034,Reidsville,11:26,M6
CK504,Reidland,11:26,B3
AZ744,Rehoboth,11:26,B3
ID035,Rehobeth,11:26,X9
CA201,Register,11:25,P9
LF032,Reggio,11:25,P5
GM274,Regent,11:25,R4
WK614,Reganton,11:25,P2
FC251,Regan,11:25,J1
XQ578,Regal,11:25,Z1
HJ701,Refugio,11:25,M1
OB326,Reform,11:24,Y0
PX115,Reevesville,11:24,H1
PY938,Reeves,11:24,W4
UO064,Reeseville,11:24,D0
OR328,Reese,11:24,L6
IF815,Reedy,11:24,G8
QS527,Reedsville,11:24,K0
YG826,Reedsport,11:23,H6
VA246,Reedsburg,11:23,X8
VI212,Reeds Spring,11:23,V2
OO402,Reeds,11:23,D8
OG861,Reedley,11:23,X1
GB387,Reeder,11:23,M0
JI447,Reed Point,11:23,U0
BD014,Reed Creek,11:22,N7
JU646,Reed City,11:22,H5
VX204,Reed,11:22,M1
BN550,Reece City,11:22,T0
HZ700,Reece,11:22,V5
HQ422,Ree Heights,11:22,K6
LQ136,Redwood Valley,11:22,Y1
ZW228,Redwood Terrace,11:21,M3
TY866,Redwood Falls,11:21,J8
VL975,Redwood City,11:21,K8
SF966,Redwood,11:21,D7
GU516,Redwater,11:21,U3
XC652,Redvale,11:21,W3
YH501,Redstone,11:21,U3
UE547,Redrock,11:20,Z3
JA078,Redowl,11:20,O5
XZ654,Redondo Beach,11:20,Y8
SJ697,Redondo,11:20,R9
FV435,Redmond,11:20,K9
EG902,Redmon,11:20,J8
NI379,Redmesa,11:20,U3
TY304,Redlands,11:19,F2
BN877,Redland,11:19,N6
OG473,Redkey,11:19,M8
QH400,Redington Shores,11:19,D7
LZ924,Redington Beach,11:19,A3
NO466,Redington,11:19,T6
QM567,Redings Mill,11:19,B5
TO587,Redig,11:18,C3
HX967,Redgranite,11:18,B8
JM194,Redford,11:18,G7
SJ468,Redfield,11:18,B4
KK408,Redding,11:18,V7
GH846,Reddick,11:18,M5
UW342,Redden,11:18,A4
BZ625,Reddell,11:17,F3
YH827,Redby,11:17,C2
NS675,Redbird,11:17,A3
ZF776,Redan,11:17,F4
TQ733,Red Wing,11:17,D6
VR374,Red Star,11:17,A1
GR062,Red Springs,11:17,D1
LI588,Red Shirt,11:16,I1
ZL292,Red Rock,11:16,U9
GZ769,Red River Hot Springs,11:16,P4
JO375,Red River,11:16,R1
SW806,Red Oaks Mill,11:16,P6
KI033,Red Oak,11:16,C2
OS460,Red Mountain,11:16,C6
AL664,Red Mills,11:15,O3
FU705,Red Lodge,11:15,F1
PL622,Red Lion,11:15,N0
YZ649,Red Lick,11:15,R4
JN891,Red Level,11:15,T8
OS660,Red Lake Falls,11:15,I0
AG227,Red Lake,11:15,J8
SI426,Red Jacket,11:14,X3
RS395,Red Hill,11:14,M1
FV878,Red Head,11:14,D0
VG397,Red Elm,11:14,Q0
VA604,Red Devil,11:14,J4
EO627,Red Creek,11:14,K9
JJ524,Red Cliff,11:14,T5
BV286,Red Chute,11:13,D7
DS633,Red Buttes,11:13,B1
NZ483,Red Bud,11:13,X4
ZT179,Red Boiling Springs,11:13,W0
YH686,Red Bluff,11:13,Q0
YF064,Red Bay,11:13,U2
CO361,Red Banks,11:13,D3
XS996,Red Bank,11:12,Z5
CB099,Red Ash,11:12,H7
JF059,Rectorville,11:12,L0
GO779,Rector,11:12,P0
HU409,Recluse,11:12,H8
BX147,Rebersburg,11:12,W3
TH835,Reasnor,11:12,D9
EX925,Reardan,11:11,D0
UT503,Reamstown,11:11,H2
AN042,Realitos,11:11,T5
ED947,Reager,11:11,M4
OB128,Reagan,11:11,Y4
OV706,Readsville,11:11,L5
KV139,Readstown,11:11,O6
KI856,Readsboro,11:10,R0
BD894,Reads Landing,11:10,R9
OI483,Readlyn,11:10,I1
RK805,Readland,11:10,U5
IG572,Readington,11:10,I6
HH390,Reading,11:10,E4
HI276,Reader,11:09,X8
JB769,Rea,11:09,F1
IR881,Raywick,11:09,U6
XJ210,Rayville,11:09,J7
QO069,Raytown,11:09,X3
BE924,Raynham Center,11:09,J7
BG527,Raynham,11:09,Y3
OC472,Raynesford,11:08,W7
NG658,Rayne,11:08,U5
XX937,Raymore,11:08,V2
XF399,Raymondville,11:08,D3
XK358,Raymond,11:08,H4
ZJ403,Raymer,11:08,C2
XO778,Rayle,11:08,E4
YD661,Rayland,11:07,S0
DI409,Rayburn,11:07,H4
JN202,Ray City,11:07,N7
YE238,Ray,11:07,N8
IN333,Rawsonville,11:07,P5
II244,Rawson,11:07,S1
DE111,Rawlins,11:07,U4
HT560,Ravinia,11:06,L8
DQ184,Ravia,11:06,C9
HD168,Ravenwood,11:06,A3
AT685,Ravenswood,11:06,L7
WD681,Ravensdale,11:06,L5
VW444,Ravenna,11:06,Q9
QD868,Ravenel,11:06,R9
SI521,Ravenden Springs,11:05,O8
FU103,Ravenden,11:05,K1
GH001,Ravendale,11:05,P8
AL121,Ravena,11:05,R4
AZ668,Raven,11:05,X8
XV575,Ravalli,11:05,M5
MV811,Raub,11:05,K9
MI919,Rattan,11:04,Z3
XT597,Ratliff City,11:04,Y7
JQ139,Ratliff,11:04,N2
JE057,Rathdrum,11:04,Z8
NR554,Ratcliff,11:04,J1
CA112,Raritan,11:04,H7
XP324,Rardin,11:04,K5
LB037,Rarden,11:03,B7
GX046,Raquette Lake,11:03,F6
SW494,Rapids City,11:03,K6
CN763,Rapids,11:03,P2
SD747,Rapid City,11:03,F9
SJ923,Rapelje,11:03,R4
QO038,Raoul,11:03,F6
PV329,Rantoul,11:02,F0
CO389,Ranson,11:02,K7
WR497,Ransomville,11:02,K6
SA627,Ransom Canyon,11:02,J0
VC908,Ransom,11:02,I4
XL956,Ranlo,11:02,Y3
PH368,Rankin,11:02,E5
DE630,Ranier,11:01,Q7
HM868,Rangerville,11:01,H9
KD108,Ranger,11:01,Y6
OX302,Rangeley,11:01,P4
MW110,Range,11:01,E3
XP720,Random Lake,11:01,I1
WQ058,Randolph,11:01,F2
ZP094,Randlett,11:00,V9
NR728,Randle Cliff Beach,11:00,D6
LT192,Randle,11:00,B4
FA827,Randallstown,11:00,D7
HB508,Randall,11:00,R7
GZ998,Randalia,11:00,V4
VR871,Randado,11:00,Y5
EM336,Rand,10:59,R7
JX778,Rancocas Woods,10:59,M4
ZL489,Rancocas,10:59,S5
CG331,Ranchos de Taos,10:59,A1
TF940,Rancho Viejo,10:59,T0
PV755,Rancho Santa Margarita,10:59,G8
GT443,Rancho Santa Fe,10:59,Z4
JR292,Rancho San Diego,10:58,W4
SO421,Rancho Rinconada,10:58,X2
YP236,Rancho Murieta,10:58,Q6
WQ238,Rancho Mirage,10:58,P6
AW047,Rancho Cucamonga,10:58,D7
KH049,Ranchito,10:58,B9
UA335,Ranchettes,10:58,T1
JY718,Ranchester,10:57,Y2
VI892,Ranburne,10:57,Q5
BQ185,Ramsey,10:57,Z5
ON489,Ramseur,10:57,D2
KI985,Ramsay,10:57,K3
XJ386,Rampart,10:57,P5
KP376,Ramos,10:57,I4
LK310,Ramona,10:56,Z5
JE046,Ramon,10:56,P5
PR325,Ramirez,10:56,I8
PU270,Ramhurst,10:56,F1
NL359,Ramey,10:56,F7
SX979,Ramer,10:56,F7
PR767,Ramblewood,10:56,Q5
CS179,Ramapo,10:55,P1
YK110,Ramah,10:55,S4
BT935,Ralston,10:55,P0
XZ561,Ralph,10:55,W9
XG197,Ralls,10:55,Z8
VP548,Raleigh Hills,10:55,F8
FR043,Raleigh,10:55,I7
