FLIGHT NUMBER,DESTINATION,DEPARTURE TIME,GATE NUMBER
QX283,East Millstone,12:21,T2
BX475,East Moline,12:21,O3
LF085,East Moriches,12:22,M8
DN483,East Mountain,12:22,C8
PG160,East Naples,12:22,Z8
VC281,East Nassau,12:22,B5
TK604,East New Market,12:22,M8
AO611,East Newark,12:22,E6
YF017,East Newnan,12:22,H4
IF310,East Norriton,12:23,Y3
SU851,East Northport,12:23,M1
KH005,East Norwich,12:23,U1
IJ065,East Olympia,12:23,F3
PV395,East Orange,12:23,Y6
YI505,East Palatka,12:23,K6
DM730,East Palo Alto,12:23,Z7
BO767,East Pasadena,12:24,I2
EE227,East Patchogue,12:24,W8
GC816,East Peoria,12:24,Q0
OD579,East Pepperell,12:24,W2
KP408,East Peru,12:24,R2
YO384,East Petersburg,12:24,G8
FW598,East Pittsburgh,12:24,W0
CZ591,East Point,12:25,O3
GX224,East Port Orchard,12:25,B7
ES496,East Portal,12:25,J8
QR174,East Porterville,12:25,I8
EO918,East Prairie,12:25,T8
SO464,East Prospect,12:25,F7
DJ732,East Providence,12:25,U6
CR572,East Quincy,12:26,L6
EP983,East Quogue,12:26,X2
UC842,East Randolph,12:26,S2
CJ348,East Renton Highlands,12:26,E9
TB638,East Ridge,12:26,A0
PA782,East Ringgold,12:26,X7
JB069,East Riverdale,12:26,X3
ET614,East Rochester,12:27,W6
DA524,East Rockaway,12:27,W1
NJ851,East Rockingham,12:27,L0
DS050,East Rockwood,12:27,C7
AO397,East Rutherford,12:27,C9
HA270,East Saint Louis,12:27,E5
HM366,East San Gabriel,12:27,F4
OW046,East Sandwich,12:28,U8
WU578,East Setauket,12:28,L9
KU150,East Side,12:28,D4
CR501,East Smithfield,12:28,H4
YA052,East Sonora,12:28,L6
UJ656,East Sparta,12:28,E9
EW910,East Spencer,12:28,B8
TF429,East Springfield,12:29,T0
OJ188,East Stroudsburg,12:29,J0
JD648,East Sumter,12:29,G4
RF625,East Syracuse,12:29,U3
QP737,East Tawakoni,12:29,L5
LZ718,East Tawas,12:29,Z1
ZW258,East Thermopolis,12:30,V3
RY781,East Trenton Heights,12:30,D1
WS324,East Troy,12:30,F5
UI091,East Uniontown,12:30,M5
KV022,East Vandergrift,12:30,J7
IB282,East Walpole,12:30,L4
ND853,East Washington,12:30,W1
PM269,East Wenatchee,12:31,T3
KX517,East Wenatchee Bench,12:31,S1
RF761,East White Plains,12:31,P7
GL064,East Wilson,12:31,T6
YY251,East York,12:31,B0
JX788,Eastanollee,12:31,X6
US758,Eastborough,12:31,C3
YR608,Eastchester,12:32,B6
XX675,Easterly,12:32,C8
ZS338,Eastgate,12:32,G5
PS628,Easthampton,12:32,E7
YT621,Eastlake,12:32,L9
KG355,Eastlake Weir,12:32,P4
TK769,Eastland,12:32,H1
NW118,Eastland Heights,12:33,N5
ZA232,Eastlawn,12:33,Z1
BQ514,Eastlawn Gardens,12:33,V7
HA750,Eastman,12:33,Z7
CE328,Easton,12:33,R0
DT670,Eastover,12:33,F3
PI051,Eastpoint,12:33,W6
MD836,Eastpointe,12:34,H6
PZ201,Eastport,12:34,J9
FO144,Eastsound,12:34,Y1
BG966,Eastvale,12:34,A9
LL070,Eastview,12:34,R4
JD663,Eastville,12:34,O0
BD392,Eastwood,12:34,G6
WI265,Eastwood Manor,12:35,F8
SA761,Eaton,12:35,E8
RB787,Eaton Estates,12:35,M4
IY672,Eaton Park,12:35,D8
JT935,Eaton Rapids,12:35,G7
QF816,Eatons Neck,12:35,P4
DQ660,Eatontown,12:35,M0
ZR346,Eatonville,12:36,A6
PA840,Eau Claire,12:36,T0
PI190,Eau Galle,12:36,D3
KW849,Eau Gallie,12:36,S1
DC308,Ebenezer,12:36,B3
PC860,Ebensburg,12:36,P3
YH019,Ebro,12:36,M4
DJ448,Eccles,12:37,B1
IA388,Echeta,12:37,H8
ZI872,Echo,12:37,S6
CQ014,Eckerman,12:37,M5
JD553,Eckley,12:37,G8
ZG297,Eckman,12:37,X1
RW527,Eclectic,12:37,P8
ZN094,Econfina,12:38,J2
MS301,Economy,12:38,Q4
CH124,Ecorse,12:38,C5
VD988,Ecru,12:38,K5
OK878,Ector,12:38,D9
HA448,Edcouch,12:38,O8
JR036,Eddiceton,12:38,Q5
OU174,Eddington,12:39,C5
LX692,Eddy,12:39,Y8
RY153,Eddystone,12:39,W6
YI909,Eddyville,12:39,J9
FF673,Eden,12:39,E5
OE137,Eden Isle,12:39,O8
AZ771,Eden Prairie,12:39,N5
HG652,Eden Valley,12:40,I4
MP132,Edenton,12:40,L2
KY457,Edenville,12:40,G4
BH613,Edesville,12:40,H8
IT201,Edgar,12:40,M1
AC107,Edgar Springs,12:40,H4
UJ621,Edgard,12:40,Z6
ZE489,Edgartown,12:41,Y9
OL225,Edge,12:41,P9
OB401,Edgecliff Village,12:41,Q7
HC558,Edgefield,12:41,D5
HV931,Edgehill,12:41,T0
FU079,Edgeley,12:41,J3
NT473,Edgely,12:41,T1
EU220,Edgemere,12:42,S6
NY910,Edgemont,12:42,F7
DS638,Edgemont Park,12:42,G7
IX669,Edgemoor,12:42,H1
IB763,Edgerly,12:42,O5
UG518,Edgerton,12:42,X4
YB621,Edgewater,12:42,S4
SY805,Edgewater Heights,12:43,L6
XM192,Edgewater Park,12:43,B8
SO064,Edgewood,12:43,C8
TA927,Edgeworth,12:43,O4
TC757,Edina,12:43,U5
SP426,Edinboro,12:43,E0
HE336,Edinburg,12:43,T3
ZX464,Edinburgh,12:44,Z1
ZP608,Edison,12:44,P2
UD259,Edisto,12:44,S2
OJ097,Edisto Beach,12:44,C0
TM717,Edler,12:44,C9
MP712,Edmeston,12:44,X5
FH111,Edmond,12:44,J7
KB244,Edmonds,12:45,K6
DZ481,Edmondson,12:45,D4
YY489,Edmonson,12:45,B6
AL569,Edmonston,12:45,G7
SY609,Edmonton,12:45,H7
BW732,Edmore,12:45,T7
IJ542,Edmundson,12:45,G2
YY393,Edna,12:46,K3
KY331,Edna Bay,12:46,F1
SM563,Edom,12:46,O0
NR619,Edon,12:46,T5
PP812,Edroy,12:46,N5
VY650,Edson,12:46,E9
IX928,Edwards,12:46,Y9
DM739,Edwardsburg,12:47,O5
IJ782,Edwardsport,12:47,F2
KQ435,Edwardsville,12:47,Q2
RL297,Eek,12:47,C9
KR564,Effie,12:47,J4
OZ101,Effingham,12:47,F2
MI408,Efland,12:47,F9
DP340,Egan,12:48,G9
KT932,Egbert,12:48,X7
UC596,Egegik,12:48,N0
TK369,Egeland,12:48,P6
UB894,Egg Harbor,12:48,Z5
PZ145,Egg Harbor City,12:48,S2
UZ847,Eggleston,12:49,S6
IV205,Eglon,12:49,K4
RT967,Egnar,12:49,L2
XP342,Egypt,12:49,N5
ME317,Egypt Lake,12:49,U4
JZ862,Ehrenberg,12:49,L5
ZJ166,Ehrenfeld,12:49,W1
PI181,Ehrhardt,12:50,P7
LH958,Eitzen,12:50,W7
QO027,Ekalaka,12:50,U8
SU090,Ekron,12:50,H8
PU741,Ekwok,12:50,R2
OM515,El Cajon,12:50,R6
JR046,El Campo,12:50,C2
JR869,El Casco,12:51,C3
ES563,El Cenizo,12:51,G3
CR570,El Centro,12:51,V9
OQ769,El Cerrito,12:51,B9
TH894,El Dara,12:51,S7
AP194,El Dorado,12:51,B8
HV861,El Dorado Hills,12:51,P4
HG946,El Dorado Springs,12:52,P0
YK356,El Granada,12:52,E3
VS102,El Indio,12:52,P7
ZT439,El Jebel,12:52,A9
LV441,El Lago,12:52,D1
MF087,El Mango,12:52,I5
AF951,El Mirage,12:52,K7
RZ772,El Monte,12:53,Q4
IW939,El Negro,12:53,F6
QP799,El Nido,12:53,J0
PG063,El Ojo,12:53,M6
FK775,El Paso,12:53,Y3
GH675,El Paso de Robles,12:53,J9
DD273,El Portal,12:53,G9
RD533,El Porvenir,12:54,R5
IG815,El Prado,12:54,F2
XG217,El Reno,12:54,X1
FW632,El Rio,12:54,B1
XV713,El Rito,12:54,X2
TY964,El Sauz,12:54,Y3
PC024,El Segundo,12:54,K8
EW819,El Sobrante,12:55,O5
ZX904,El Toro,12:55,C6
JQ344,El Vado,12:55,I7
LO571,El Verano,12:55,Z1
LU861,Elaine,12:55,H4
PF225,Eland,12:55,J1
AU100,Elba,12:55,J8
FS454,Elbe,12:56,Z3
TF140,Elberon,12:56,N7
FO006,Elbert,12:56,I4
TY011,Elberta,12:56,R4
FC085,Elberton,12:56,K2
TJ071,Elbing,12:56,M1
RL113,Elbow Lake,12:56,S9
XT655,Elburn,12:57,K9
KN715,Elcho,12:57,C2
JN611,Elco,12:57,V4
ZO651,Eldena,12:57,M7
RI362,Elderon,12:57,S6
PD197,Elderton,12:57,A1
QX674,Elderwood,12:57,S7
DS143,Eldon,12:58,H7
RC366,Eldora,12:58,I1
AU119,Eldorado,12:58,Z9
FY475,Eldorado Springs,12:58,H4
ZH767,Eldorado at Santa Fe,12:58,D8
RS186,Eldorendo,12:58,I0
WP056,Eldred,12:58,W4
FK191,Eldridge,12:59,K7
FT355,Eldridge Park,12:59,M2
CN713,Eleanor,12:59,S5
UN516,Electra,12:59,F4
UL721,Electric City,12:59,A3
DJ058,Electric Mills,12:59,E0
QV683,Eleele,12:59,O2
WL126,Elephant Butte,13:00,X7
FG268,Eleva,13:00,M7
AG867,Elfers,13:00,Y9
CM009,Elfin Cove,13:00,C5
PO615,Elfrida,13:00,C2
VX935,Elgin,13:00,L2
IR651,Eli,13:00,V7
DH957,Eliasville,13:01,M6
VD914,Elida,13:01,P1
EI311,Elihu,13:01,M2
MK044,Elim,13:01,V6
NB739,Elimsport,13:01,M1
BK209,Eliot,13:01,P2
CZ196,Elizabeth,13:01,V3
LD942,Elizabeth City,13:02,E1
RS973,Elizabeth Lake,13:02,A6
WA207,Elizabethtown,13:02,U3
XW697,Elizabethville,13:02,V7
NZ018,Elizaville,13:02,Z7
HU161,Elk,13:02,C7
ZE211,Elk City,13:02,F9
AC692,Elk Creek,13:03,S1
WN736,Elk Falls,13:03,D1
AK253,Elk Garden,13:03,F5
JM215,Elk Grove,13:03,V9
WG612,Elk Grove Village,13:03,K0
LS768,Elk Hill,13:03,P9
YB867,Elk Horn,13:03,X3
TH405,Elk Mills,13:04,P2
GZ556,Elk Mound,13:04,T5
VB712,Elk Neck,13:04,N9
PS966,Elk Park,13:04,R5
OW166,Elk Plain,13:04,A8
WS299,Elk Point,13:04,Y2
OE700,Elk Rapids,13:04,Q0
IA310,Elk Ridge,13:05,C5
AE809,Elk River,13:05,H4
MM640,Elk Run Heights,13:05,H0
UA866,Elk Springs,13:05,I4
IY130,Elk Valley,13:05,C8
YN681,Elkader,13:05,C0
ND268,Elkatawa,13:05,M2
QW630,Elkhart,13:06,O8
OM368,Elkhart Lake,13:06,E1
HW934,Elkhorn,13:06,X1
YX383,Elkhorn City,13:06,O1
VA675,Elkin,13:06,E2
MJ682,Elkins,13:06,V2
DX154,Elkins Park,13:06,O5
QI057,Elkland,13:07,M9
DP321,Elko,13:07,E4
SU018,Elkport,13:07,V3
DN462,Elkridge,13:07,L4
UO480,Elkton,13:07,U0
AB206,Elkview,13:07,G1
WD920,Elkville,13:07,E6
IP470,Ella,13:08,H1
UI516,Ellamar,13:08,V9
YC793,Ellamore,13:08,P9
KY898,Ellaville,13:08,K5
DH066,Ellenboro,13:08,U5
EC310,Ellenburg Depot,13:08,W4
YE579,Ellendale,13:09,X3
RH491,Ellensburg,13:09,E8
ZD252,Ellenton,13:09,T2
QP319,Ellenville,13:09,F0
BN822,Ellenwood,13:09,O4
LE740,Ellerbe,13:09,G7
TZ346,Ellettsville,13:09,Q3
AJ962,Ellicott,13:10,G7
IL726,Ellicott City,13:10,U2
VY277,Ellicottville,13:10,B2
RM005,Ellijay,13:10,N9
GK245,Ellinger,13:10,U5
DO185,Ellington,13:10,Z2
NT148,Ellinwood,13:10,A1
TU832,Elliott,13:11,C1
VB924,Elliotts Bluff,13:11,K1
JB314,Ellis,13:11,E2
II173,Ellis Grove,13:11,Z9
TD785,Ellisburg,13:11,I0
VY801,Ellisforde,13:11,H6
YY736,Ellisport,13:11,C2
YS036,Elliston,13:12,T0
MI403,Ellisville,13:12,R0
FU114,Elloree,13:12,I4
AT884,Ellport,13:12,W7
TX611,Ellsinore,13:12,G9
WA255,Ellston,13:12,S7
IV805,Ellsworth,13:12,B6
TY444,Ellwood City,13:13,V7
VL404,Ellzey,13:13,E8
YX233,Elm City,13:13,N6
OB201,Elm Creek,13:13,F5
OM830,Elm Grove,13:13,V1
PA817,Elm Point,13:13,B3
IG396,Elm Springs,13:13,O1
BZ075,Elma,13:14,T9
JT610,Elma Center,13:14,N3
WU272,Elmdale,13:14,W6
LW268,Elmendorf,13:14,Q9
XC664,Elmer,13:14,K9
OQ188,Elmer City,13:14,U1
ZQ380,Elmhurst,13:14,G2
JY803,Elmira,13:15,W9
SD766,Elmira Heights,13:15,N7
HO266,Elmo,13:15,G3
NV569,Elmodel,13:15,S9
SQ081,Elmont,13:15,I3
QY256,Elmore,13:15,R1
HR336,Elmore City,13:15,L0
NZ932,Elmsford,13:16,F8
DT493,Elmwood,13:16,T6
OC537,Elmwood Park,13:16,S1
WP858,Elmwood Place,13:16,J3
EV207,Elnora,13:16,O9
MY433,Elon,13:16,C6
VB599,Elora,13:16,N2
HH552,Eloy,13:17,K5
WU983,Elrod,13:17,U6
MZ476,Elrosa,13:17,W7
VI999,Elroy,13:17,W1
FN670,Elsah,13:17,L6
LK027,Elsberry,13:17,J4
IB817,Elsey,13:17,X9
NO690,Elsie,13:18,X1
MS453,Elsinore,13:18,U7
AC926,Elsmere,13:18,K1
MB869,Elsmore,13:18,A8
FT117,Elton,13:18,V7
BH323,Eltopia,13:18,Z9
BC418,Elvaston,13:18,S5
RJ512,Elverson,13:19,Z4
CM762,Elwood,13:19,I5
DZ453,Elwyn,13:19,H5
AG089,Ely,13:19,G9
EP260,Elyria,13:19,Q9
ID548,Elysburg,13:19,L2
BQ136,Elysian,13:19,A4
JJ264,Emajagua,13:20,H3
MR216,Embarrass,13:20,L0
FW942,Emblem,13:20,A4
LL882,Embreeville,13:20,X3
XW133,Embudo,13:20,J6
HN709,Emden,13:20,O4
YE256,Emerado,13:20,B9
VL078,Emerald Bay,13:21,E6
FW324,Emerald Isle,13:21,Q2
IA920,Emerald Lake Hills,13:21,P2
LN917,Emerson,13:21,J7
SD532,Emery,13:21,B3
KO447,Emeryville,13:21,W1
YO756,Emhouse,13:21,N1
PQ949,Emida,13:22,M0
YN536,Emigrant,13:22,S7
VB989,Emigrant Gap,13:22,N2
OK312,Emigsville,13:22,G3
DQ793,Emily,13:22,T0
GQ366,Eminence,13:22,G2
XG819,Emington,13:22,U5
HB672,Emlenton,13:23,Q3
LB670,Emma,13:23,V7
SD091,Emmalane,13:23,W0
SY319,Emmaus,13:23,P7
AI103,Emmet,13:23,T7
CV884,Emmetsburg,13:23,O3
WE432,Emmett,13:23,X7
XK675,Emmitsburg,13:24,G0
LY524,Emmonak,13:24,Z8
OG387,Emmons,13:24,X2
RB454,Emmorton,13:24,M1
XX522,Emory,13:24,Q6
EE376,Emory University,13:24,Q7
KY542,Empire,13:24,F4
WE369,Empire City,13:25,L7
ZS246,Emporia,13:25,R1
DL911,Emporium,13:25,G8
UR569,Emsworth,13:25,K2
VX153,Enaville,13:25,B3
XE872,Enchanted Oaks,13:25,H0
SG022,Encinal,13:25,B3
SS798,Encinitas,13:26,A7
AH450,Encino,13:26,B9
CQ796,Endeavor,13:26,N4
DB656,Endee,13:26,B8
DO040,Enderlin,13:26,X0
TM204,Enders,13:26,Z9
CY016,Endicott,13:26,F9
MC536,Endwell,13:27,K4
VW045,Energy,13:27,D5
YR891,Enfield,13:27,A8
VY024,Engadine,13:27,N5
JI898,Engelhard,13:27,F5
XD305,England,13:27,C7
XX976,Engle,13:27,N1
UU496,Englewood,13:28,D6
AK923,Englewood Cliffs,13:28,G8
HA193,English,13:28,X2
HP606,English Bay,13:28,V5
HR125,English Turn,13:28,I3
HH455,Englishtown,13:28,N4
IB609,Enhaut,13:29,A4
WY358,Enid,13:29,B5
TG763,Enigma,13:29,V3
QE574,Enka,13:29,J2
JO001,Enloe,13:29,B1
ZI720,Enlow,13:29,T4
PH967,Enning,13:29,P5
VR046,Ennis,13:30,D0
VJ059,Enoch,13:30,Q4
TT291,Enochs,13:30,H8
YC664,Enochville,13:30,P9
IS093,Enola,13:30,T7
PV057,Enon,13:30,N6
BW397,Enon Valley,13:30,F0
QV637,Enoree,13:31,G5
ND203,Enosburg Falls,13:31,G0
HQ756,Enosville,13:31,L6
EN146,Ensign,13:31,R8
VX926,Ensley,13:31,Q4
GA075,Ensor,13:31,J7
GG255,Enterprise,13:31,V0
HY414,Entiat,13:32,Z9
FR803,Enumclaw,13:32,F2
GJ456,Enville,13:32,S3
MR409,Eolia,13:32,C5
DH881,Eoline,13:32,K8
NI530,Ephesus,13:32,B3
HY032,Ephraim,13:32,R3
WY721,Ephrata,13:33,D8
AZ619,Epleys,13:33,A1
CN439,Epping,13:33,C9
EI420,Epsie,13:33,H2
YR371,Epworth,13:33,L3
TW745,Epworth Heights,13:33,Q5
HE078,Equality,13:33,F1
KA876,Era,13:34,Y5
SD748,Erath,13:34,U0
VL410,Erbacon,13:34,E8
IM139,Ercildoun,13:34,J9
XZ296,Erda,13:34,X9
ZH940,Erhard,13:34,Q6
HG420,Ericsburg,13:34,O6
TM417,Ericson,13:35,C9
AD507,Eridu,13:35,B2
VB539,Erie,13:35,Q3
CM930,Erin Springs,13:35,J9
FY387,Erlands Point,13:35,Z6
ZY323,Erlanger,13:35,W7
YR121,Erma,13:35,L2
VQ324,Ernest,13:36,W0
RW633,Ernul,13:36,F4
ZJ523,Eros,13:36,D1
WF470,Erose,13:36,B8
MT701,Errol,13:36,F6
LF296,Erskine,13:36,I7
NX152,Erwin,13:36,K4
FO366,Erwinville,13:37,R5
MK663,Esbon,13:37,N5
ZB738,Escabosa,13:37,S1
PU016,Escalante,13:37,T5
OE036,Escalon,13:37,L7
LM744,Escanaba,13:37,L1
LE102,Escatawpa,13:37,A2
LU002,Escobares,13:38,V1
XR334,Escobas,13:38,P3
MO810,Escondida,13:38,Y7
PX222,Escondido,13:38,T7
UY579,Eska,13:38,S7
WG355,Eskota,13:38,P5
BQ815,Eskridge,13:38,Q6
ZM346,Esmond,13:39,P9
JW557,Esmont,13:39,R2
JG981,Esofea,13:39,N9
SU726,Esom Hill,13:39,Z1
TQ555,Espanola,13:39,I8
EF671,Esparto,13:39,A8
FX447,Esperance,13:39,P5
GG519,Esperanza,13:40,W4
BP735,Espino,13:40,T6
NE619,Espy,13:40,T1
VX565,Essex,13:40,K4
AU666,Essex Falls,13:40,I6
DF737,Essex Fells,13:40,G6
TK987,Essex Junction,13:40,B7
DW267,Essexville,13:41,M9
DM491,Essington,13:41,W8
XS025,Estacada,13:41,U8
AX921,Estancia,13:41,Z5
JI155,Estell Manor,13:41,M0
JT918,Estelline,13:41,H1
IW398,Ester,13:41,T0
QP979,Estero,13:42,H6
LX723,Estes,13:42,D5
XH487,Estes Park,13:42,A9
LO071,Estherville,13:42,K7
MC011,Estherwood,13:42,H6
KB639,Estill,13:42,H9
BH463,Estill Springs,13:42,P3
NN630,Esto,13:43,O3
PL649,Estral Beach,13:43,G8
CZ248,Estrella,13:43,I1
EE564,Ethel,13:43,B0
MG915,Ethelsville,13:43,V2
LY041,Ethete,13:43,C0
FU996,Ethridge,13:43,C2
JM356,Etna,13:44,K1
QX925,Etna Green,13:44,R5
QY279,Eton,13:44,X4
WJ699,Etowah,13:44,O6
UT721,Etra,13:44,T5
OM191,Etta,13:44,M4
BO487,Etter,13:44,C4
XH395,Ettrick,13:45,I3
PX858,Eucalyptus Hills,13:45,P0
NI829,Eucha,13:45,N7
VQ316,Eucheeanna,13:45,C8
UJ758,Euclid,13:45,B3
DQ959,Eudora,13:45,G6
KK771,Eufaula,13:45,J4
LX907,Eugene,13:46,Z4
TL229,Euless,13:46,C0
SD339,Eulonia,13:46,I3
ZW095,Eunice,13:46,H6
SC600,Eunola,13:46,D4
KB618,Eupora,13:46,R4
CW125,Eureka,13:46,Z3
QF360,Eureka Mill,13:47,T0
TV881,Eureka Roadhouse,13:47,E9
SE914,Eureka Springs,13:47,T9
ES359,Euren,13:47,X7
CM038,Eustace,13:47,L5
OJ797,Eustis,13:47,K8
AS060,Eutaw,13:48,C1
CR084,Eutawville,13:48,M1
LV056,Eva,13:48,R2
ZN520,Evadale,13:48,B1
YR069,Evan,13:48,G3
ET696,Evangeline,13:48,A2
YT520,Evans,13:48,L0
CS833,Evans City,13:49,R3
CJ813,Evans Mills,13:49,E2
DM014,Evansburg,13:49,D1
KN051,Evansdale,13:49,Z6
JC716,Evanston,13:49,S5
JE448,Evansville,13:49,T9
DK577,Evant,13:49,Q5
TN418,Evart,13:50,R3
YJ723,Eveleth,13:50,L8
CG801,Evelyn,13:50,X3
JZ971,Evendale,13:50,I5
DE828,Evening Shade,13:50,L2
UL210,Evensville,13:50,I2
KN968,Everest,13:50,V9
PX666,Everett,13:51,B9
AH724,Everetts,13:51,X3
NC847,Everglades,13:51,P7
TG536,Evergreen,13:51,U2
HA659,Evergreen Park,13:51,R7
KF487,Everly,13:51,X5
CM287,Everman,13:51,F0
TR114,Everson,13:52,Y0
BK491,Everton,13:52,X0
YF678,Evesboro,13:52,C8
SQ279,Evington,13:52,N2
MO315,Ewa,13:52,L4
AK584,Ewa Beach,13:52,J7
NQ883,Ewa Gentry,13:52,V6
KH218,Ewa Villages,13:53,R7
JK645,Ewan,13:53,J5
JS062,Ewansville,13:53,R9
MD660,Ewart,13:53,C1
YM840,Ewell,13:53,Z3
NX116,Ewen,13:53,C8
UI640,Ewing,13:53,C3
TW535,Excel,13:54,E3
FI659,Excello,13:54,P2
UC526,Excelsior,13:54,E0
KA185,Excelsior Estates,13:54,P9
TI062,Excelsior Springs,13:54,E9
DY093,Exeland,13:54,Y9
LZ344,Exell,13:54,J1
RS998,Exeter,13:55,F2
AX791,Exeter Corners,13:55,N1
KS999,Exira,13:55,P9
SQ298,Exline,13:55,E2
KA147,Exmore,13:55,L2
HQ320,Export,13:55,Y0
RG454,Extension,13:55,E6
UI577,Exton,13:56,Z0
BL038,Exum,13:56,Y6
ZF570,Eyak,13:56,T4
RD876,Eyota,13:56,N1
GU732,Ezel,13:56,H0
ST859,Ezzell,13:56,G2
GY905,Fabens,13:56,X6
ZW503,Fabius,13:57,K0
MQ288,Fackler,13:57,K3
SL341,Factoryville,13:57,N7
OL416,Fagus,13:57,M1
UI262,Fair Bluff,13:57,W9
CL363,Fair Grove,13:57,X1
BJ496,Fair Haven,13:57,S8
YU815,Fair Hill,13:58,B0
QU461,Fair Oaks,13:58,N7
OL264,Fair Oaks Ranch,13:58,B6
XV858,Fair Plain,13:58,Q9
ZV696,Fair Play,13:58,L4
PP937,Fairbank,13:58,B4
RT556,Fairbanks,13:58,P6
VH746,Fairborn,13:59,M9
FC762,Fairburn,13:59,K5
RI998,Fairbury,13:59,I8
RQ836,Fairchance,13:59,X0
PJ060,Fairchild,13:59,M9
XK894,Fairchilds,13:59,I8
EK144,Fairdale,13:59,R5
OT383,Fairdealing,14:00,J0
HP494,Fairfax,14:00,M3
EK358,Fairfax Station,14:00,L8
RA457,Fairfield,14:00,O2
FN441,Fairfield Bay,14:00,C9
ZG952,Fairfield Beach,14:00,X2
VQ756,Fairfield Glade,14:00,S8
TM512,Fairgrove,14:01,Y3
RG948,Fairhaven,14:01,M4
UW725,Fairhope,14:01,M6
PV556,Fairland,14:01,G0
ZM413,Fairlawn,14:01,Z7
VJ330,Fairlea,14:01,U0
DJ577,Fairlee,14:01,P2
LW123,Fairless Hills,14:02,Q0
WX876,Fairmeade,14:02,E8
CQ288,Fairmont,14:02,I0
XW514,Fairmont City,14:02,C5
RB782,Fairmount,14:02,L4
VM292,Fairmount Heights,14:02,U7
AH615,Fairoaks,14:02,M1
HX007,Fairplains,14:03,N5
XR126,Fairplay,14:03,I4
AE763,Fairpoint,14:03,J8
VD647,Fairport,14:03,G2
SI977,Fairport Harbor,14:03,S4
II889,Fairton,14:03,H8
RO874,Fairvalley,14:03,O8
PH380,Fairview,14:04,V1
UE057,Fairview Heights,14:04,L9
JH309,Fairview Lanes,14:04,D7
MI266,Fairview Park,14:04,R0
FN049,Fairview Shores,14:04,F8
DI357,Fairville,14:04,M4
DI004,Fairwater,14:04,R2
MK638,Fairway,14:05,O7
NN358,Fairwood,14:05,V8
GQ693,Faison,14:05,B8
KV171,Faith,14:05,F9
TO383,Fajardo,14:05,Q5
IT559,Falcon,14:05,T6
BP904,Falcon Heights,14:05,I0
WF145,Falconer,14:06,A6
HG454,Falfurrias,14:06,Z4
RH235,Falkland,14:06,B1
IZ154,Falkner,14:06,K5
JO782,Fall Branch,14:06,C9
PG856,Fall City,14:06,M2
BF287,Fall Creek,14:06,Z1
JC436,Fall River,14:07,R3
FS099,Fall River Mills,14:07,T0
PS144,Fallbrook,14:07,K9
UD429,Falling Spring,14:07,M2
LF166,Fallis,14:07,M1
UW680,Fallon,14:07,I3
LV874,Falls,14:08,K3
EU351,Falls City,14:08,Q5
HB196,Falls Creek,14:08,F6
TM628,Fallsburg,14:08,G2
TW338,Fallsington,14:08,D6
FP602,Fallston,14:08,F2
ML139,Falmouth,14:08,T9
JA165,Falmouth Foreside,14:09,X4
PY878,False Pass,14:09,S8
PC886,Fancy Farm,14:09,I8
HD389,Fandon,14:09,T3
XF725,Fannett,14:09,Q4
VO271,Fannettsburg,14:09,T9
OL239,Fannin,14:09,L7
BH820,Fanwood,14:10,B2
XO645,Farber,14:10,V3
PE531,Fargo,14:10,D4
HD249,Faribault,14:10,T6
KR857,Farina,14:10,X2
ZP744,Farley,14:10,A9
GB226,Farlin,14:10,G7
UG191,Farlington,14:11,G6
WH674,Farmer,14:11,S4
GY417,Farmers Branch,14:11,J4
OB835,Farmersburg,14:11,S5
CX174,Farmersville,14:11,H2
FL057,Farmerville,14:11,I1
WR942,Farmingdale,14:11,R8
RX541,Farmington,14:12,P1
YR155,Farmington Hills,14:12,A0
JF094,Farmingville,14:12,R5
LX440,Farmland,14:12,W4
NT686,Farmville,14:12,S8
FH420,Farnam,14:12,V4
NC474,Farner,14:12,I2
WS001,Farnham,14:13,U6
DH085,Farnhamville,14:13,Z0
HO587,Farnsworth,14:13,U4
GH092,Farr West,14:13,X1
SV227,Farragut,14:13,F0
WD580,Farrandsville,14:13,N9
BW733,Farrar,14:13,K8
JX265,Farrell,14:14,E8
ES721,Farristown,14:14,L7
LP710,Farrsville,14:14,X0
QF571,Farson,14:14,W4
TR697,Farthing,14:14,U8
DB896,Farwell,14:14,C9
TX535,Fashing,14:14,V5
FB101,Fate,14:15,L4
MD178,Faucett,14:15,T2
AX896,Faulkner,14:15,J8
VM822,Faulkton,14:15,V9
MW180,Faunsdale,14:15,Y7
EY535,Faust,14:15,B5
XT365,Favoretta,14:15,M7
SC862,Fawn Grove,14:16,O6
KD923,Faxon,14:16,A8
XM483,Fay,14:16,O5
KT624,Fayette,14:16,B0
WG443,Fayette City,14:16,N0
JO720,Fayetteville,14:16,C7
GI516,Faysville,14:16,V6
ZJ661,Fayville,14:17,B3
UQ494,Fearisville,14:17,A0
BH289,Fearrington,14:17,T9
NM864,Feather Falls,14:17,Z0
RT646,Feather Sound,14:17,X4
DX152,Featherville,14:17,I1
XS936,Federal,14:17,S8
GJ260,Federal Dam,14:18,A8
NG043,Federal Heights,14:18,N0
NN438,Federal Hill,14:18,X0
AY081,Federal Way,14:18,X2
MM814,Federalsburg,14:18,I5
LR862,Fedora,14:18,R7
NC809,Felch,14:18,B6
SY231,Felda,14:19,H9
