FLIGHT NUMBER,DESTINATION,DEPARTURE TIME,GATE NUMBER
WN949,Crafton,14:52,T2
DY554,Marinwood,02:59,M2
XC391,Elloree,23:24,N7
OL630,Boynton Beach,04:50,G9
VL618,Hill City,04:03,M0
GG245,Ilfeld,17:59,D8
ML069,Climbing Hill,15:41,R5
QY414,Denio,23:37,T5
TY123,Waynesville,12:29,Q8
OX256,Finleyson,13:48,N4
BF491,Cedar Brook,07:42,S2
QF995,State Bridge,18:33,Q2
QX338,Alta Vista,11:52,F8
BX261,Lulu,19:50,E5
TG546,East Palatka,05:03,B8
NZ359,Northboro,01:19,Z2
PZ310,Avard,08:41,G7
QD081,De Rossett,23:37,J7
MY516,Terra Linda,03:11,G2
GP242,Emhouse,05:07,E1
CX882,Pocasset,08:38,Q8
XU706,Phenix,08:53,X7
GS683,Washington,18:04,J2
UM526,Irwindale,21:45,N3
OR431,Larsen,10:19,U2
GN190,Rosholt,00:40,Z3
LQ895,Omao,22:37,K1
FU946,South Weldon,11:11,X6
UO928,Winters,16:00,H6
TU545,Red Cliff,05:41,Z9
UC346,West Salem,06:23,J3
WO033,Shallotte,14:44,H3
MU844,Cinnaminson,12:18,Z8
PI326,Rimini,22:30,E1
WH008,Cashmere,13:01,A2
LB538,Carolina,03:53,V5
OG608,Kirkersville,12:49,I0
EW186,Kootenai,22:14,A1
JB808,Danforth,09:11,D1
EQ550,Stonyford,10:31,E9
NL887,Howard City,18:27,Z9
NC757,Oquossoc,03:41,Q3
OV671,Chrisman,16:57,D9
LU509,Reiffton,09:50,R4
BO996,Minerva,15:45,W3
TI827,McCuneville,18:44,I3
ZD158,Hazen,10:10,E1
ME855,Weeki Wachee Gardens,10:46,N4
JM667,Perry,12:59,K1
LW994,Ardencroft,22:40,O7
AU822,Elkins,12:21,T9
LO727,Franksville,13:00,P0
XN434,Lyman,09:38,X6
VC606,Alamo Oaks,03:15,S0
ZT854,Dalkena,05:13,I6
ZJ576,Litroe,22:20,E4
IO281,Price,09:55,C9
AB476,Cimarron City,11:00,Z7
CP167,Katonah,05:17,A4
VP293,Pico Rivera,21:09,N6
SJ740,Lu Verne,21:21,Y5
PB625,Big Spring,06:39,J7
TH629,Meadville,01:42,S5
NZ425,Horton,18:52,A4
PP781,Molalla,03:31,C6
XX922,Cedar Fort,13:07,V6
RK772,West Baraboo,03:52,L1
RW587,Eltopia,13:19,M7
FQ910,Bradley Junction,09:33,Y8
LI473,Moorcroft,09:29,M6
LE213,Camp Jo-Ann,18:49,C6
ZU291,Madison Heights,23:39,R0
KK324,Bald Head Island,02:27,O7
BP958,Saltese,02:08,P2
FD802,Orrin,14:13,B7
XL478,West Brownsville,01:28,F7
QD521,Gaviota,10:08,Q8
JQ980,Timpie,09:31,N9
OX885,Prairie View,06:45,C9
SS827,Okemah,01:43,K8
GU358,Minburn,04:28,L2
WD324,Wanakah,23:53,V2
LM025,Rowley,21:39,H9
PJ359,Raymer,12:05,U9
GH746,Byhalia,19:54,E2
HS052,Burr Ridge,04:46,H7
YZ021,Miles,03:59,G9
UA969,South Essex,21:42,Q1
AY257,Wenham,12:59,U6
JJ155,Temple Terrace,10:01,F7
KK913,Wilcox,15:09,J0
QR556,Westhampton,05:45,Q9
BH419,Fox River,07:02,N3
NY818,Lake Forest,10:19,X2
WP885,Lattingtown,09:00,J0
EP810,Roane,23:45,V0
UW788,Peyton,13:48,Q0
YD894,Annapolis,19:34,A2
OF730,Tabor City,03:46,Y6
CP196,Sutherlin,08:45,P9
CQ333,Caney City,09:37,A3
ES936,Earth,17:42,E9
VL849,Renville,01:47,H9
EV977,Winstonville,17:43,L1
LL254,Weissport,05:29,M3
TP468,Marquette Heights,13:34,P4
YO922,Chesapeake City,17:33,Y7
KB750,Odell,12:39,V3
OX906,Ho-Ho-Kus,15:23,U1
JN350,Sharon Springs,08:16,M9
MY473,Rivergrove,09:13,J0
TI218,Ashley,05:45,B1
XQ377,Glendo,03:27,D1
LY577,Hovland,09:19,U2
FN767,Coconino,02:29,H4
JO669,Calhoun City,18:25,S6
DY621,Marblemount,03:55,K2
IF864,Burr Ferry,09:47,W5
XV429,Upson,00:36,N6
LH054,Fort Douglas,01:26,J2
GU407,Brentsville,10:38,U9
MA557,Polkton,02:34,K8
YD855,Piney Point Village,04:21,K1
ZT247,Rancho Santa Margarita,13:57,C5
RC340,Komatke,07:24,I9
OE524,Annawan,18:09,U0
GN413,Pleasant Ridge,22:32,K3
CR598,Parma,16:52,U3
RG529,Terra Alta,15:24,H5
RC807,Parksley,09:43,X3
GH403,Whiteflat,10:21,U4
LC234,Woodson,05:54,M6
ON163,Nebraska City,07:33,M3
HB071,Addis,02:52,L8
PU974,Gayville,11:05,D9
TF558,Hawley,18:56,M6
WF270,Standish,14:34,W6
IS899,Katonah,18:58,X1
QF216,Haverhill,16:49,J4
AK967,Grand Bay,02:24,L5
MT907,Elmodel,06:39,C9
KY597,Strange Creek,08:27,S4
DA753,Wedowee,23:05,P8
XJ167,Bragg City,20:05,I4
ZO346,Barker Ten Mile,08:24,O9
OP943,Lower Allen,22:20,S0
JK975,Summerton,18:14,T1
II599,Chauvin,15:02,C7
MB317,Sunfish Lake,07:59,D5
ND857,Champ,13:27,A2
EI336,Prestonsburg,10:40,E4
HW388,Trafalgar,22:21,D2
MK753,Spring Valley,10:27,I1
JD274,Joseph City,18:03,A4
WH763,Capron,09:43,D1
LV646,Higgston,22:01,H9
VI154,Rock Spring,02:46,P1
GB803,Red Level,00:27,P4
QS027,Kearney,16:32,Q0
AE064,Mullica Hill,20:53,K3
EB347,Aline,14:16,T4
QU212,York,22:45,F9
QV818,Calista,15:43,L2
ON146,Fairville,17:59,R7
CF581,Dalkeith,06:35,C3
QD555,Blairstown,19:59,S4
BD472,Hugoton,04:33,I3
MM137,Lake Norden,18:58,U2
AC546,Hermansville,21:47,V3
YT441,Jeffrey,14:14,J1
PK599,Myrtlewood,17:07,D7
FE115,Hoboken,00:32,U7
JM512,Rennert,21:25,J7
KC909,Crow Agency,22:11,Q7
SJ972,Merrillan,00:06,F3
YC578,Skippack,03:36,G4
MR508,Sciotodale,15:54,X7
RP658,Stonewood,02:45,U8
SO953,Speculator,08:11,L8
HV371,Stone Lake,14:40,H8
YO195,Medinah,11:00,H2
KT536,Neillsville,15:52,B9
WQ270,North Cape,08:30,J6
ZD698,Dandridge,14:57,Z7
BL733,Corunna,17:32,G6
NP271,Turner Corner,19:31,Y4
KP635,Glenford,09:50,F3
AH399,Highland Beach,22:31,H5
SU884,Fenwood,06:56,J7
GB010,Houlton,16:54,T7
TA124,Leary,14:08,D6
YP437,Baker Hill,09:04,H3
DL547,Lauderdale,20:47,V5
HW358,Clarks Hill,06:46,Y0
YC435,River Edge,14:16,O0
FB712,Boykin,19:19,Z5
NZ500,South Lyon,05:31,R0
TX803,Muenster,14:53,T2
OO353,Bovard,15:24,O3
CA152,Greenbank,20:23,G8
ME495,Coulterville,19:13,R1
IU669,Seaside,16:59,D3
WP243,Robert,09:18,U8
KI447,Hettick,16:13,H6
YL787,Ottumwa,02:14,P7
ZQ592,Dixon,04:40,V5
MJ443,Caratunk,07:38,L3
YY913,Port Ashton,00:29,A6
PZ423,Doles,20:44,I5
VS983,Norton,14:28,Z9
PQ656,Burroughs,02:43,V8
BA448,Keysville,09:54,W5
UV872,Thorne Bay,05:03,X3
CJ048,Horse Creek,07:53,H2
BP560,East Vandergrift,05:55,J1
BN231,Holly,19:32,G1
GF320,Level,09:36,H3
UU392,Vernon,17:29,F1
MR372,Oak Park Heights,06:15,R6
NS603,Childs,23:59,C4
KN449,Foxhome,10:55,E3
DV266,Cape Girardeau,06:23,G4
YX701,Levan,05:39,G8
OL866,Hortonville,07:07,C0
US021,Bitter Creek,19:10,N9
KV430,King George,09:24,Y1
WX025,Austin,15:25,Z9
UD168,South Solon,08:53,T1
WJ647,Macungie,15:12,C3
IS883,Valdosta,12:09,U7
IV806,Miller City,17:43,F2
UY132,Azalea Park,14:35,U1
BW653,Healdton,06:32,B5
KK618,Cowell,01:17,Y5
PX753,Reserve,06:20,N3
DB137,Man,11:04,T3
YC399,Bootjack,07:35,Q0
KF445,Ariton,16:41,D0
AG462,Evington,13:40,G5
JF856,Piru,19:12,C1
YY333,Springboro,02:30,H8
BR021,Renton,23:25,G9
RD562,Benicia,01:55,N5
MA957,Hardwick,19:06,Q7
PZ173,Bucyrus,13:13,P2
JQ723,Lockwood,12:42,D0
HY476,Anniston,03:10,O5
OM140,Ashland,08:43,H7
AW171,Tallulah Falls,21:32,K3
BI676,Piper,19:18,M0
QB180,Norton Shores,10:33,H5
HA916,Cliffside,04:38,C3
SN101,Eliot,14:38,J3
LB771,Buxton,06:41,F6
PK736,Lakeside,08:25,I4
EV431,McKenna,02:12,M7
RH263,Dickens,05:27,M1
RP504,Litchfield,03:29,P6
SR528,Village Mills,18:33,O4
DZ625,Wickersham,03:26,N3
EI024,Cosgrave,09:44,S1
WU411,Coppell,13:01,S8
DP768,Louviers,18:59,P7
AN487,Newaygo,16:37,S8
OL888,Blanche,11:11,L0
FN072,Hurstbourne,07:32,X7
WE882,Holyoke,03:17,P6
TU172,Lark,08:24,H2
NC495,Elsmore,13:02,H0
QM042,Fort Fairfield,11:31,V2
MK530,Ranger,05:00,U6
KG848,Barataria,13:49,J7
EG056,McCune,03:09,I8
TS017,Steilacoom,12:36,A6
OR977,Robertsburg,08:05,C3
GM298,Elkins Park,10:52,Y5
MS539,Diamond Springs,14:21,F5
KL281,Downsville,22:56,P3
ZY593,Greenland,02:19,D0
WO049,Waikane,15:28,N3
VO539,Melody Hill,16:48,N4
ZD826,Gloucester Courthouse,22:51,H0
XN937,Edgewater,08:41,W4
XX980,Munsey Park,07:28,A8
JQ810,Bennion,05:26,Q7
IB312,Beaverlick,02:40,B5
JF732,Tuthill,19:07,P9
FC456,Japton,05:37,G4
NI733,Bowdle,09:18,J1
WX963,Morrisville,10:56,H6
GW056,Adamsville,01:50,U2
XN680,Weaubleau,10:21,V2
RW575,Woodruff,06:46,N2
HN773,Woodland Beach,11:29,M6
BV438,Portage,14:43,Z2
UF505,Castle Dale,18:17,S9
YX692,Kasaan,12:45,L8
QT832,Orwigsburg,05:40,U4
IZ157,Coffeyville,20:25,Y6
AW547,Jefferson Valley,20:43,O2
NZ911,Cosgrave,07:35,L3
FJ253,East Naples,00:34,X2
VU038,Royal Palm Beach,14:25,Q1
UP177,Ararat,22:43,S1
ML929,Hidden Meadows,22:35,X6
WA962,Caliente,07:23,C0
IG866,Ross Corner,09:41,X0
RK563,Simmesport,00:52,D5
VH397,Eska,09:59,E4
DU897,Newportville Terrace,08:15,C4
DX177,Homecroft,23:06,S2
LJ840,Stafford Springs,13:16,P3
RZ140,Hobart,05:37,N1
JR591,Sewall's Point,19:28,G9
ZP531,Clover Bank,02:43,K6
TH329,Steen,01:52,Y9
KU927,Muskegon Heights,00:49,L8
VP214,Canovanas,19:12,T0
UE044,Altus,01:11,P5
MG557,South Gate Ridge,12:55,N7
PW306,Cheraw,01:53,S3
GB152,Toone,15:17,J0
XU248,Campia,18:00,X7
TF059,Frances,05:43,P6
KH002,East Vandergrift,18:16,Q4
QS395,Hudson,01:54,F9
SA008,Eagerville,06:30,F5
ZP928,Samnorwood,23:34,N7
QI232,Burnt Corn,04:16,V7
RR627,South Vinemont,05:02,J6
HY250,Solomon,09:25,G8
ER618,Lenape Heights,22:49,H2
JO035,Teague,04:53,R9
OG158,Brattleboro,01:46,L4
AO276,Bobo,14:07,Q3
SH984,Eastlawn,22:14,K7
MT049,Jerry City,01:06,Y8
VA923,Freemont,07:08,K7
ZA706,Blandburg,18:43,X2
ZA191,Kenneth City,00:53,G2
RN522,Vancleave,17:40,R9
FN299,East Northport,05:34,S8
TK387,Plentywood,05:08,N0
GJ217,Marblehead,21:57,F3
XQ015,Sussex,20:56,R2
LM006,McCleary,13:32,S0
DY056,Paynes,10:35,C6
TO387,Shade,02:00,U4
UU138,Odem,07:39,K8
DF311,South New Castle,10:38,Q6
EE115,Ridgefield,16:46,W2
AR522,Palco,01:05,C3
KJ522,Donora,09:50,Y2
GY987,Potts Camp,08:28,N9
TN093,Willows,16:53,T3
PB028,Clarkson Valley,19:59,U7
WU938,Grainfield,00:22,S8
CO183,Tinaja,00:50,X8
XY069,Escondido,20:38,Z4
VM920,Farthing,08:01,U0
SA249,Boca Del Mar,07:43,D3
GZ121,Pierre Part,11:25,Q7
FA852,Moorefield,14:43,R0
SS095,Kennebunk,13:38,F0
YY692,Neptune Beach,20:06,U6
UC711,Waukegan,20:37,U0
TY821,Las Animas,12:05,D1
KI505,Copiague,12:28,S2
DB216,Trumansburg,19:58,J7
AM032,Mexican Water,03:14,M7
LB057,Rupert,20:55,A7
SV456,Frederica,20:06,V5
YY333,Reece,14:49,O5
XK796,Spooner,12:06,B7
MO671,Old River-Winfree,17:37,M9
HB938,Central Lake,08:06,N6
IZ038,Orogrande,21:37,G0
SI714,Oak Level,05:51,P1
BO152,Lauderdale-by-the-Sea,12:13,B2
DA948,Summerside,22:54,G9
PO898,Upton,11:36,Z7
KO027,Bulverde,12:48,L4
ON220,Slate Lick,16:16,B0
TC510,New Elliott,00:09,V6
EQ076,Timbercreek Canyon,03:20,L2
ES847,Elmore City,10:25,F8
RJ738,Geigertown,14:17,D5
PS932,Clear Lake Shores,16:34,P6
RR934,Floral Park,00:24,Z5
BI459,Letohatchee,17:49,T7
GD804,Stockertown,01:27,C1
NP642,Red Wing,20:00,J8
HM574,Tindall,22:13,X3
TK853,Spotted Horse,15:36,W3
RI849,South Boston,03:58,F7
MP823,Moccasin,23:42,G7
TD471,Liberty City,21:47,C9
FN486,Nuiqsut,22:41,K7
SH391,Buchtel,07:28,N8
UF272,What Cheer,02:58,V4
RA675,Batesburg-Leesville,00:42,A6
SA775,Jefferson City,01:00,O0
ZS319,Leisure Knoll,18:28,S5
AA863,Emporia,06:56,L4
BH827,Lockland,04:39,H9
RP423,Southwood Acres,23:42,O0
PD786,Randallstown,05:37,B0
YF129,Lake Michigan Beach,12:49,R1
EE178,Falmouth Foreside,09:48,G3
ZA161,Webbers Falls,06:47,K9
YN083,Beulaville,18:16,B9
BZ059,Dennison,19:08,Q8
CS924,Rib Falls,06:04,T6
LL619,Royville,06:46,R7
BH271,Dix,20:35,H8
ON100,Big Flat,07:16,A9
AD954,DeWitt,20:40,H5
BW245,Birmingham,06:57,I2
LN136,Brattleboro,14:11,K6
ML220,Hodge,03:30,H9
LU326,Ava,19:29,J1
UQ865,Sainte Genevieve,00:06,W4
SJ120,Akron,12:19,V3
MC934,Collinston,23:55,V6
CZ614,Plainsboro,03:30,X2
TH413,Burdock,15:55,B0
EX032,Hatton,17:39,K0
XF931,Metz,01:28,K2
TI000,Monett,06:28,A4
VX435,Mecca,21:24,T5
ZV618,Esbon,15:52,I0
WV360,Bamberg,18:54,N4
KU289,Lakewood Heights,10:59,J9
IR250,Long Pond,13:53,Q1
RE841,Fronton,21:26,L3
LD461,South Saint Paul,07:03,K9
LZ957,Ludington,12:35,L8
XH861,Cassopolis,13:21,P9
LR497,Lipan,08:11,E5
SP595,Capleville,21:38,S2
YI346,Blanding,08:52,Y6
RC516,Bellemeade,20:05,Q7
QH825,East Peoria,01:50,V5
PW634,Sullivan,20:43,S3
TF000,Pilot Knob,04:30,B2
SC013,Yountville,14:25,Z5
CI235,Rudyard,03:28,A7
MI470,Centereach,18:59,O6
JQ874,Welcome,20:07,L7
IW262,Mabton,06:12,O3
BI011,Hawk Inlet,15:34,H7
YJ769,Talbott,07:10,F0
KJ022,Basic,22:43,P8
WL955,Elsmore,18:44,H6
AO727,Garciasville,02:11,B2
ZV481,Beacon Square,03:54,K5
ST800,Ahuimanu,08:15,F3
WK883,Diamond Lake,04:31,C0
CV762,Lone Grove,02:57,R2
LM125,Cape Canaveral,00:47,N9
YP505,Elihu,17:17,T7
IE252,Sontag,14:15,O6
KQ367,Collins,18:12,A7
HC467,Hotevilla,23:59,N5
PA391,Sewal,03:49,B5
RQ620,Boles,02:54,P6
ZZ773,West Pittston,03:45,B1
JT980,Promise City,23:47,T5
MA803,Navarino,11:39,D2
JR303,Ashkum,18:28,I1
UD698,Udell,16:58,E5
WB904,McVeigh,12:33,I3
FA986,Faust,17:50,A8
KQ370,Vinton,01:01,D9
LC603,Indus,22:13,N3
IU709,Tullahassee,11:58,E5
VD091,Kendleton,00:00,Z2
RI698,Lahaina,09:26,P1
KG218,Smiths Creek,15:37,J4
VT545,Rugby,15:12,X6
AM962,Clairette,15:19,O0
NI195,Larose,17:19,D5
PI830,Scandinavia,02:55,K4
ZH224,Osage City,04:40,L3
NX113,Blakeslee,15:50,Y1
WQ307,Chesapeake Ranch Estates,02:19,W0
PR934,Shoemakersville,09:57,V5
JE963,Mount Nebo,01:02,T1
AH152,Conneaut,20:05,K2
EE313,West Upton,12:35,U5
UX283,Tazlina,08:42,D5
MS981,Conata,03:09,K6
AZ880,Long Meadow,13:51,Z4
FJ607,Caddo Mills,11:04,T9
WZ449,Canyon Park,13:57,O3
MU333,Black River Falls,00:43,R5
YI046,Bannack,06:43,I5
YG537,Zebina,02:48,D0
JX314,Orange Beach,18:34,V4
NL765,Pawley's Island,06:57,W5
WD563,Vichy,22:57,P4
IG373,Erie,07:35,E1
CJ182,North Amityville,11:55,P2
OQ508,Somerset,12:54,I7
WP466,Bobtown,22:33,N7
KE933,Marlinton,13:52,J2
BM052,Genoa,08:38,W2
TE820,Barden,17:15,M9
ZS631,Limerick,17:21,W4
UK090,Saint Martinville,19:05,Q7
IY066,Marfa,23:59,L2
DQ600,Fordville,08:07,N9
GZ767,Philipp,02:53,N1
VZ089,Patoka,02:08,X3
YK188,Wild Cherry,08:46,S0
PC579,Las Ochenta,13:51,K4
YY186,Hooper,02:09,W1
XR795,Piney,00:03,U6
YM348,Sundance,22:38,R8
AZ978,Galestown,18:02,L7
EQ361,Deerfield Beach,01:22,O6
HE719,Bonnie,22:55,Z8
HH340,Corinne,08:48,C4
QE827,Derby,10:01,Z9
AO801,Runaway Bay,20:34,W6
KD761,Atkinson,03:13,R2
HH431,North Hickory,19:47,D1
BC884,Los Lunas,13:35,Z0
MK197,Taos,15:40,H7
AK729,Pirtleville,16:14,A0
TG341,Brightwaters,00:37,I2
EV604,Mokena,10:33,M4
LW388,Clifton Forge,22:20,V4
QU792,Miles,17:06,V9
AI084,Mathis,21:01,O0
BW957,Morgnec,15:57,C6
RP091,Jenner,19:40,U4
XE489,Rose,14:23,R4
FI671,Vaughan,08:58,B3
HT871,Cisne,08:09,M7
OF911,Tuolumne City,00:37,J1
KV364,South Jordan,05:31,K9
ZN268,Winfield,03:18,L1
RY760,Karluk,03:19,G5
DN852,Lake Barrington,11:32,P5
KO337,Aguilares,12:08,M5
CI394,Bloomdale,14:56,A2
NA138,Alva,22:19,Y4
ZL696,Bloomville,22:49,Z8
RI136,Bear Creek Village,08:51,W2
CA742,Port Alice,07:10,J1
HY521,Dovray,15:30,L7
YD719,Zionsville,00:45,Y5
BK620,Noma,02:29,L6
ZE315,Jewett,03:15,I3
PG714,Mooresboro,11:57,E5
FA375,Roach,21:45,F2
BZ824,South Mills,16:18,V5
QN011,Colwell,09:56,P6
PZ032,Holloway,13:58,R9
IS705,Drifton,12:15,Y2
DQ467,Falkland,06:33,Z1
OV843,Lone Elm,04:40,Y6
AY802,Nada,20:16,W8
YP672,Fairfield Beach,06:44,T6
CE007,Sallisaw,20:11,J6
KS300,Cambridge,04:03,S6
BG199,Conehatta,16:50,G0
KP910,Milpitas,14:26,W3
KE250,Viking,12:04,L4
NE786,Assaria,20:13,H4
PH061,Dodd City,11:24,V6
ZM571,Del Rosa,19:28,D6
JI669,Montgomery City,04:27,S1
GT029,East San Gabriel,17:16,A3
BC679,Council Grove,06:39,J0
DC579,Little Round Lake,02:53,U0
LO716,Cascade Locks,20:33,J5
KV573,Fernan Lake Village,15:56,N0
QU156,Sixes,21:15,O4
EK681,Swisher,13:06,W7
LL864,Gran Quivira,13:37,X6
NA933,Pemberton Heights,20:22,T5
DE898,Elora,09:14,J5
AX574,Kawailoa Beach,19:36,O6
BQ080,Tullahoma,17:57,K1
II309,Onancock,04:04,R5
JL072,Salineville,01:02,Q8
SX091,Angeles,00:09,X9
OF949,Lincolnton,23:25,V2
BO217,Mauckport,12:00,H3
LH471,Fullerton,16:45,B3
MZ509,Rago,19:18,D6
GW364,Maylene,22:20,N2
JS068,Hord,18:46,Q2
BY803,Lovelock,02:10,W3
PC163,Belchertown,08:12,R5
SR787,Alva,15:10,B6
QY771,Clear Spring,14:46,M5
CZ136,Jeffersontown,01:34,U8
DH652,Waipio Acres,22:10,T0
ZO037,Rolfe,06:16,L8
KH461,Queenstown,14:39,P5
YE804,Sayreville,09:10,N9
NH919,Rush Hill,16:11,P1
QV655,East Berlin,20:31,M9
SJ459,Hightstown,13:43,J9
FI006,Thiensville,02:35,X9
YP127,Long Grove,07:01,T5
TK123,McAfee,01:08,K3
ZP122,Maybell,09:41,L0
IH751,Benndale,08:09,B4
DX979,Perdido,23:07,X1
BW511,Alleghany,02:50,P6
ZB306,Gay,00:19,F4
QC984,Hollidaysburg,19:05,X1
XX676,Miami Shores,23:06,J8
YK666,New Prague,04:28,W8
UJ851,Honeydew,20:32,A7
WO530,Okmulgee,12:17,P0
XU550,Green Bank,15:37,H3
KK820,Villa Heights,04:54,X7
SB375,Parksley,09:31,H1
VW281,Reyno,19:20,Y1
DN691,Hindsville,09:05,P8
DN217,Susquehanna Trails,11:04,H3
SU360,Gotebo,14:49,G6
UB969,Palatine,17:48,V9
NB300,Lake Minchumina,23:59,Y1
DU290,Seaside,17:53,V0
JH281,Bourbon,21:02,I9
DD156,Jewell Junction,17:30,Z9
BI110,Painter,06:29,T4
IP553,Trousdale,21:06,S3
IG191,Bailey,10:51,H5
DL857,Smith Village,06:13,M7
SB046,Four Seasons,04:02,I2
QR117,Virgin,19:24,J1
ZJ395,Covenant Life,07:22,W1
TN452,McLoud,09:43,B3
UJ308,Briarcliffe Acres,03:37,I7
AN686,Gray Summit,15:58,Y0
BX543,Frankfort,09:48,U2
VQ137,Nesbitt,06:44,I0
QS800,Alligator,21:53,T7
QO133,Stonybrook,14:25,G9
CV542,Essex Junction,20:52,V2
MI731,Mosquito Lake,15:51,D6
EM428,Perezville,23:13,P5
IQ171,Phelps,18:38,B3
TI882,Shonkin,09:11,H5
BQ104,Toy,07:54,U7
IU219,Lostant,10:28,I4
JO513,Elk City,11:20,L4
SH597,Westlake Village,14:37,B5
GV581,South Salt Lake,11:15,V1
VI275,Covina,12:30,X1
PG112,Bohemia,06:51,V7
EO998,Ellettsville,05:00,Y2
LW490,Two Inlets,03:02,N6
UB868,El Nido,12:44,C4
MS658,Peak,22:47,C4
EH906,Boxford,15:39,O9
JC485,Wallula,11:47,U1
NQ593,Lucien,03:15,A2
UX951,Beavertown,19:14,M3
DS303,Nikep,03:45,M0
SC323,Aniwa,09:57,F8
XX165,Kettlersville,20:39,E4
UY114,White Bear Beach,22:32,P4
YP930,Spraberry,14:26,U9
OA259,Collingdale,01:10,S6
VY333,Payson,03:17,L1
MJ273,Darrouzett,09:18,A8
SX175,Ocean Ridge,20:06,Z4
TO464,Horseheads,19:43,P5
PY551,Fultonham,02:43,Z6
GI020,Tamaha,16:22,Y4
TM219,Plentywood,15:23,E1
EX013,Elizaville,23:58,T8
QQ440,Chesterland,03:52,K1
SD884,Ali Chukson,21:30,W5
ZV996,South Lockport,13:16,P1
KK072,Pimmit Hills,21:08,X0
WJ905,Acme,16:25,W6
LQ301,Lemmon,06:04,E1
UD992,Cedarville,20:42,S0
QS246,Faulkner,06:54,L1
YV787,Aripine,12:37,J3
YK129,Rohnerville,16:08,U0
BY646,Supreme,06:23,E4
HL164,Long Valley,13:37,E4
HW878,Green Lake,14:07,U0
TG383,Two Creeks,07:54,B8
GX014,Bosworth,15:39,I1
GS994,Nutting Lake,11:00,A7
WF709,Oakman,06:33,N6
XP040,La Veta,12:24,M4
SO912,Bronaugh,08:11,K8
CO115,Hemingford,08:19,A7
ZZ521,Ridley Park,18:10,V1
IO576,Calamus,07:27,T1
UV145,Rozel,12:55,Z6
PA180,Keewatin,17:11,N0
DI578,Spangle,03:23,O4
YP712,Beaux Arts Village,17:37,E5
WL143,Tynan,22:13,L6
YV351,Weatogue,13:04,M3
QX448,Pine Island,18:12,L9
AU996,Land O' Lakes,17:08,V1
LL034,Marathon,04:19,L6
ZW104,Mayaguez,06:37,X4
NE968,Elm Point,12:01,K5
OA064,Roebling,09:33,F6
EG690,Cass Lake,03:07,G9
NF406,French Camp,21:22,U0
CJ131,Wannaska,15:05,K7
HY640,Gas City,19:51,C3
QN138,Gentry,03:29,B0
HP433,Benonine,01:54,G6
TM516,Johnston City,16:42,H9
SV358,Lissie,23:48,I7
KG974,Northglenn,05:11,H7
JY117,Pink Hill,17:02,C2
FO513,Farthing,14:18,V9
FH393,Brockton,06:09,P0
FT317,Bayamon,08:59,S2
AY216,Coppock,07:08,I5
MY685,Cocoa Beach,21:06,Y6
DN087,South Barrington,18:30,Q0
XB499,Collinsville,12:28,J9
II189,Thurmond,20:03,A9
DO028,Albert Lea,08:01,Y1
FB841,Grantsdale,14:26,O7
KN828,Half Moon,04:53,G6
VM252,Sigel,05:02,L4
AZ029,Chocowinity,12:13,Z0
QF250,Lindsborg,18:53,P8
GE088,Belinda City,21:33,G7
NV220,Celada,23:39,U3
DQ402,Fredonia,12:00,F8
QT433,Elyria,03:56,Q1
ZC479,Cedar Bluff,15:54,Y5
DH056,Carsins,15:03,U9
TG580,Hot Coffee,05:01,F1
MD331,Bannertown,14:44,J6
QG434,Northcrest,03:25,A3
HU687,Shishmaref,11:34,E5
FP891,Hillside,14:30,J9
RA967,Hawk Point,00:21,J8
GD893,Nikep,09:08,V2
JZ075,Pine Manor,16:36,D3
ZL838,Cottonwood Heights,05:39,F3
FT728,Saucier,23:35,B9
NH048,Marys Corner,23:08,Q4
CV601,Sula,12:38,H9
ZJ223,Moundridge,02:54,N7
VB299,Lanark,03:56,C3
CB111,North Hickory,06:09,F5
CR848,Watrous,13:37,I5
IJ052,Galt,06:58,M2
UU824,Walkertown,13:06,S4
IW605,Lyman,02:24,Y5
WE372,Ardentown,16:40,Q8
KT574,McGraw,21:12,R3
UN460,Meadow Wood,05:34,U7
VJ774,Alligator,18:23,W7
JG716,South San Jose Hills,03:06,A8
LG274,Sahuarita,08:35,G7
QE706,Desoto Lakes,03:49,R7
FX958,Southern View,03:49,P3
VU262,Stevens Creek,12:08,V5
TR673,Coyville,05:48,E3
FQ563,Zuni,13:31,U0
LV907,Lamington,15:39,R0
GC993,Centralhatchee,02:25,A1
JQ317,Jacksonboro,07:19,Q5
DO285,Esperanza,11:25,A4
HX467,Enumclaw,21:11,S9
TQ723,Casselman,03:06,P9
OB062,Elnora,05:27,N8
RV441,Belknap,13:57,H6
JR871,Guion,22:31,L9
JE099,Thermalito,07:32,F4
RY136,Zim,00:35,V6
NT781,Mahanoy City,02:51,A6
OR333,Sarben,18:19,W3
YA082,Runge,17:44,V7
FB158,Greycliff,18:30,W9
PW182,Hollywood Heights,01:33,N2
KA720,High Springs,16:31,I1
XS799,Mabana,05:49,L6
YJ061,New Lyme Station,05:54,L1
WS801,Macedon,04:59,X9
LT115,Bingham Farms,18:34,M5
DZ262,Dos Cabezas,13:11,Y3
KH824,Jerseyville,06:35,T1
UI208,San Juan Capistrano,06:47,A2
MT430,Black Jack,21:33,U3
SR223,West Ferriday,13:04,K6
QV099,Energy,11:11,N3
ED131,Brass Castle,22:45,O4
TQ702,Eagle Village,20:42,I9
KP105,Londonderry,04:50,Z4
MH279,Pacific,00:21,H2
